CONTENT          stedelijke uurfactor
180302  12  0.834
180302  13  0.901
180302  14  1.065
180302  15  1.287
180302  16  1.166
180302  17  1.676
180302  18  2.346
180302  19  2.369
180302  20  2.071
180302  21  2.487
180302  22  2.436
180302  23  2.438
180303  24  2.702
180303  01  2.315
180303  02  2.056
180303  03  2.235
180303  04  2.407
180303  05  2.592
180303  06  2.071
180303  07  1.397
180303  08  1.472
180303  09  1.007
180303  10  1.176
180303  11  1.134
180303  12  1.187
180303  13  1.312
180303  14  1.546
180303  15  1.263
180303  16  1.096
180303  17  0.941
180303  18  0.977
180303  19  1.567
180303  20  1.352
180303  21  1.125
180303  22  1.314
180303  23  1.676
180304  24  2.128
180304  01  3.447
180304  02  3.505
180304  03  3.106
180304  04  2.657
180304  05  2.354
180304  06  1.825
180304  07  1.514
180304  08  1.768
180304  09  1.422
180304  10  0.977
180304  11  0.250
180304  12 -0.060
180304  13 -0.632
180304  14 -1.213
180304  15 -1.575
180304  16 -1.403
180304  17 -0.548
180304  18  1.156
180304  19  2.546
180304  20  2.064
180304  21  1.089
180304  22  0.187
180304  23 -1.271
180305  24 -1.458
180305  01 -2.107
180305  02 -2.279
180305  03 -2.777
180305  04 -3.019
180305  05 -2.358
180305  06 -1.765
180305  07 -0.045
180305  08  2.702
180305  09  4.428
180305  10  4.155
180305  11  3.860
180305  12  3.031
180305  13  1.763
180305  14  1.327
180305  15  1.335
180305  16  1.562
180305  17  1.166
180305  18  3.394
180305  19  4.219
180305  20  5.848
