CONTENT      uurfactoren
COMP         NO2
YEAR         2018
VERSION      1.0
RELEASE_DATE 28-02-2019
NUM_STATIONS  20
STAT_SEQUENCE    107    131    133    230    235    301    318    437    444    538    617    633    644    722    738    807    818    918    929    934
DATE_FORMAT  DD/MM/YYYY
DATA_FORMAT  F7.3
NODATA        -9.999

01/01/2018 01  0.478  0.262  0.556  0.198  0.227  0.238  0.108  0.146 -9.999  3.224  0.232  0.810  0.373 -9.999  0.664  0.532  0.291  0.720  0.590 -9.999
01/01/2018 02  0.364  0.204  0.190  0.354  0.440  0.212  0.106  0.160  0.567  1.183  0.439  0.596  0.268 -9.999  0.521  0.526  0.433  0.899  0.371  0.750
01/01/2018 03  0.331  0.173  0.238  0.233  0.189  0.212  0.144  0.111  0.214  0.667  0.276  0.529  0.206 -9.999  0.353  0.448  0.359  0.706  0.375  0.760
01/01/2018 04  0.296  0.167  0.171  0.160  0.236  0.170  0.158  0.074  0.122  0.201  0.224  0.421  0.210 -9.999  0.312  0.281  0.248  0.348  0.361  0.657
01/01/2018 05  0.135  0.163  0.108  0.193  0.357  0.280  0.174  0.098  0.073  0.148  0.225  0.371  0.153 -9.999  0.244  0.254  0.270  0.239  0.308  0.416
01/01/2018 06  0.115  0.175  0.105  0.156  0.473  0.202  0.172  0.165  0.128  0.176  0.172  0.378  0.229 -9.999  0.195  0.290  0.236  0.234  0.241  0.361
01/01/2018 07  0.230  0.198  0.372  0.294  0.457  0.233  0.213  0.105  0.107  0.178  0.195  0.421  0.260 -9.999  0.274  0.346  0.166  0.250  0.252  0.408
01/01/2018 08  0.177  0.222  0.203  0.569  0.649  0.370  0.208  0.208  0.255  0.144  0.188  0.791  0.203 -9.999  0.297  0.357  0.241  0.211  0.261  0.355
01/01/2018 09  0.327  0.215  0.224  0.262  0.620  0.279  0.152  0.217  0.362  0.284  0.444  0.618  0.371 -9.999  0.457  0.374  0.271  0.370  0.272  0.349
01/01/2018 10  0.269  0.198  0.322  0.148  0.670  0.310  0.178  0.174  0.403  0.482  0.378  0.521  0.413 -9.999  0.493  0.444  0.468  0.432  0.345  0.321
01/01/2018 11  0.323  0.176  0.294  0.121  0.511  0.246  0.187  0.256  0.567  0.271  0.447  0.461  0.417 -9.999  0.325  0.389  0.465  0.890  0.429  0.599
01/01/2018 12  0.279  0.183  0.180  0.144  0.576  0.312  0.184  0.264  0.503  0.362  0.397  0.536  0.390 -9.999  0.313  0.282  0.462  0.904  0.496  0.903
01/01/2018 13  0.242  0.175  0.197  0.171  0.699  0.348  0.325  0.237  0.486  1.478  0.410  0.513  0.365 -9.999  0.299  0.298  0.477  0.824  0.397  0.818
01/01/2018 14  0.229  0.231  0.193  0.213  0.601  0.572  0.421  0.292  0.717  1.328  0.487  0.488  0.443 -9.999  0.350  0.346  0.521  0.833  0.388  0.857
01/01/2018 15  0.227  0.244  0.275  0.264  0.869  0.655  0.460  0.462  0.875  1.837  0.666  0.459  0.466 -9.999  0.484  0.397  0.525  0.718  0.399  0.850
01/01/2018 16  0.230  0.287  0.288  0.311  0.902  0.690  0.376  0.701  0.981  1.432  0.626  0.680  0.600 -9.999  0.555  0.413  0.504  0.733  0.455  0.854
01/01/2018 17  0.370  0.401  0.291  0.325  0.567  0.863  0.342  0.925  1.145  3.056  0.642  0.858  0.662 -9.999  0.554  0.407  0.606  0.961  0.486  0.918
01/01/2018 18  0.418  0.316  0.334  0.240  0.486  0.469  0.337  0.721  1.308  2.567  0.746  0.864  0.599 -9.999  0.686  0.462  0.642  1.321  0.916  0.948
01/01/2018 19  0.380  0.423  0.374  0.158  0.489  0.255  0.382  0.505  0.966  2.169  0.808  0.621  0.482 -9.999  0.766  0.492  1.000  0.938  0.796  0.797
01/01/2018 20  0.609  0.557  0.464  0.297  0.303  0.206  0.180  0.284  0.307  1.833  0.973  0.678  0.562 -9.999  0.693  0.479  0.831  0.924  0.959  0.839
01/01/2018 21  0.577  0.441  0.635  0.389  0.334  0.194  0.513  0.238  0.266  1.747  0.997  0.989  0.829 -9.999  0.489  0.522  0.711  0.926  0.711  1.003
01/01/2018 22  0.416  0.367  0.517  0.444  0.499  0.148  0.361  0.213  0.191  0.855  0.840  0.923  1.725 -9.999  0.539  0.525  0.573  1.120  0.626  1.047
01/01/2018 23  0.387  0.414  0.379  0.246  0.498  0.182  0.327  0.200  0.349  0.351  1.095  0.841  1.328 -9.999  0.715  0.627  0.687  0.735  0.608  1.040
01/01/2018 24  0.345  0.620  0.451  0.211  0.654  0.272  0.421  0.156  0.276  0.277  0.975  0.535  0.885 -9.999  0.573  0.630  1.064  0.804  0.590  0.975
02/01/2018 01  0.432  0.586  0.427  0.307  1.249  0.227  0.347  0.156 -9.999  0.224  0.587  0.607  0.790 -9.999  1.220  0.625  0.203  0.288  0.732 -9.999
02/01/2018 02  0.374  0.581  0.579  0.551  0.550  0.205  0.258  0.175  0.209  0.132  0.500  0.634  0.456 -9.999  0.701  0.425  0.187  0.297  0.610  0.342
02/01/2018 03  0.401  0.643  0.515  0.621  0.326  0.269  0.272  0.202  0.224  0.163  0.540  1.115  0.617 -9.999  0.613  0.534  0.523  0.411  0.449  0.470
02/01/2018 04  0.373  0.514  0.390  0.189  0.295  0.297  0.153  0.222  0.285  0.201  0.423  0.766  0.579 -9.999  0.523  0.620  0.505  0.271  0.372  0.571
02/01/2018 05  0.339  0.619  0.290  0.157  0.306  0.182  0.198  0.192  0.192  0.223  0.528  0.391  0.461 -9.999  0.570  0.657  0.311  0.310  0.457  0.453
02/01/2018 06  0.313  0.567  0.312  0.230  0.243  0.185  0.157  0.218  0.151  0.197  0.716  0.343  0.330 -9.999  0.592  0.740  0.352  0.302  0.510  0.349
02/01/2018 07  0.324  0.538  0.345  0.224  0.474  0.161  0.243  0.294  0.085  0.148  0.769  0.354  0.505 -9.999  0.633  0.722  0.606  0.242  0.454  0.346
02/01/2018 08  0.420  0.573  0.447  0.221  0.583  0.128  0.272  0.403  0.100  0.280  0.550  0.397  0.595 -9.999  0.521  0.815  0.473  0.233  0.508  0.420
02/01/2018 09  0.571  0.618  0.713  0.249  1.107  0.297  0.346  0.337  0.119  0.308  0.467  0.572  0.588 -9.999  0.560  0.817  0.375  0.300  0.666  0.652
02/01/2018 10  0.823  0.624  0.762  0.241  0.797  0.202  0.330  0.337  0.174  0.326  1.019  0.527  1.133 -9.999  0.918  0.817  0.474  0.336  0.691  0.444
02/01/2018 11  0.875  0.715  0.784  0.331  0.838  0.244  0.648  0.322  0.272  0.346  0.803  0.624  0.990 -9.999  1.033  0.877  0.464  0.241  0.607  0.456
02/01/2018 12  0.838  0.812  0.728  0.461  0.814  0.321  0.701  0.403  0.303  0.355  0.716  0.660  0.866 -9.999  1.086  0.725  0.627  0.375  0.529  0.575
02/01/2018 13  0.787  1.169  0.696  0.725  1.135  0.895  0.894  0.426  0.394  0.318  0.819  0.887  0.786 -9.999  1.189  0.663  0.835  0.342  0.471  0.352
02/01/2018 14  0.768  0.958  0.928  1.146  2.066  1.432  1.594  0.820  0.567  0.348  0.578  1.100  0.477 -9.999  0.996  0.847  1.151  0.468  0.509  0.338
02/01/2018 15  0.930  0.741  1.142  0.775  1.905  1.262  1.291  1.272  1.116  0.926  1.539  1.123  1.026 -9.999  0.647  1.269  0.751  0.621  0.725  0.540
02/01/2018 16  0.783  0.915  0.901  0.871  1.957  1.816  0.903  1.685  1.631  1.491  1.312  1.474  1.453 -9.999  1.212  1.085  1.403  0.965  0.987  0.710
02/01/2018 17  0.798  1.038  0.654  0.968  1.963  1.357  0.886  1.208  1.961  1.555  1.682  1.849  1.737 -9.999  1.682  1.391  1.532  1.783  1.178  1.058
02/01/2018 18  0.625  0.870  0.643  0.620  1.450  0.823  1.071  1.036  2.378  3.436  2.127  2.312  1.698 -9.999  1.358  1.385  1.359  1.760  1.455  1.569
02/01/2018 19  0.648  0.632  0.467  0.506  1.307  0.813  0.986  0.840  1.169  3.068  1.646  1.666  1.039 -9.999  1.349  1.264  1.620  2.394  1.423  1.685
