CONTENT          stedelijke uurfactor
160111  08  1.130
160111  09  0.012
160111  10  2.089
160111  11  0.600
160111  12  0.555
160111  13  1.082
160111  14  1.273
160111  15  1.970
160111  16  2.156
160111  17  2.280
160111  18  0.926
160111  19  0.250
160111  20  1.281
160111  21  0.696
160111  22  0.639
160111  23  0.573
160111  24  0.865
160112  01  0.820
160112  02  0.740
160112  03  0.331
160112  04  0.122
160112  05  0.270
160112  06  0.605
160112  07  1.490
160112  08  1.967
160112  09  2.699
160112  10  2.153
160112  11  1.928
160112  12  1.513
160112  13  2.379
160112  14  1.939
160112  15  1.920
160112  16  2.005
160112  17  2.479
160112  18  2.244
160112  19  1.829
160112  20  1.044
160112  21  1.229
160112  22  1.361
160112  23  1.012
160112  24  0.610
160113  01  1.083
160113  02  0.849
160113  03  0.673
160113  04  0.004
160113  05  0.405
160113  06  0.573
160113  07  1.198
160113  08  4.193
160113  09  6.400
160113  10  4.482
160113  11  3.179
160113  12  2.892
160113  13  3.435
160113  14  2.477
160113  15  3.366
160113  16  3.202
160113  17  3.915
160113  18  4.186
160113  19  3.098
160113  20  2.489
160113  21  1.580
160113  22  3.351
160113  23  2.396
160113  24  0.943
160114  01  0.369
160114  02 -0.662
160114  03  0.627
160114  04 -0.213
160114  05 -0.040
160114  06  0.056
160114  07  0.328
160114  08  0.618
160114  09  1.239
160114  10  1.187
160114  11  2.248
160114  12  1.677
160114  13  2.344
160114  14  2.202
160114  15  1.863
160114  16  2.831
160114  17  2.439
160114  18  2.358
160114  19  1.851
160114  20  0.694
160114  21  0.835
160114  22  0.602
160114  23  0.561
160114  24  0.349
160115  01  0.657
160115  02  0.503
160115  03  0.246
160115  04 -0.026
160115  05 -0.029
160115  06  0.056
160115  07  1.895
160115  08  3.107
160115  09  2.091
160115  10  2.041
160115  11  3.299
160115  12  1.965
160115  13  2.539
160115  14  0.019
160115  15  0.722
160115  16  1.165
160115  17  1.343
160115  18  1.206
160115  19  1.083
160115  20  0.625
160115  21  1.418
160115  22  3.044
160115  23  4.167
160115  24  4.764
160116  01  4.725
160116  02  3.707
160116  03  4.514
160116  04  1.265
160116  05 -0.157
160116  06  0.276
160116  07  0.475
160116  08  0.227
160116  09  0.499
160116  10  0.488
160116  11  0.667
160116  12  0.997
160116  13  0.298
160116  14  0.678
160116  15  0.570
160116  16  1.188
160116  17  2.315
160116  18  2.154
160116  19  2.362
160116  20  2.929
160116  21  3.130
160116  22  1.957
160116  23  1.855
160116  24  1.319
160117  01  0.800
160117  02  0.913
160117  03  0.885
160117  04  0.285
160117  05  0.058
160117  06  0.112
160117  07  0.724
160117  08  1.443
160117  09  0.778
160117  10  0.870
160117  11  0.848
160117  12  0.077
160117  13  0.379
160117  14  0.948
160117  15  0.956
160117  16  0.678
160117  17  1.907
160117  18  6.444
160117  19  7.779
160117  20  6.051
160117  21  3.817
160117  22  3.247
160117  23  1.067
160117  24  0.325
160118  01 -1.388
160118  02 -1.029
160118  03 -0.451
160118  04 -0.203
160118  05  0.021
160118  06 -0.218
160118  07  1.025
160118  08  2.226
160118  09  2.518
160118  10  1.125
160118  11  0.593
160118  12  0.629
160118  13  0.665
160118  14  0.271
160118  15  0.777
160118  16  1.576
160118  17  1.936
160118  18  1.216
160118  19  0.170
160118  20  0.506
160118  21  0.344
160118  22  0.703
160118  23  1.050
160118  24  0.711
160119  01  0.967
160119  02  0.351
160119  03  0.469
160119  04  0.514
160119  05  0.831
160119  06  0.911
160119  07  1.549
160119  08  2.208
160119  09  3.436
160119  10  2.142
160119  11  1.457
160119  12  2.089
160119  13  1.010
160119  14  1.477
160119  15  0.994
160119  16  1.535
160119  17  2.657
160119  18  3.230
160119  19  4.231
160119  20  4.090
160119  21  4.105
160119  22  5.080
160119  23  1.915
160119  24  0.201
160120  01 -0.926
160120  02 -1.060
160120  03  0.274
160120  04 -0.253
160120  05 -0.317
160120  06  0.793
160120  07  1.068
160120  08  1.935
160120  09  4.719
160120  10  3.868
160120  11  3.147
160120  12  2.952
160120  13  1.855
160120  14  3.274
160120  15  1.793
160120  16  4.066
160120  17  5.276
160120  18  4.858
160120  19  2.487
160120  20  3.520
160120  21  2.461
160120  22  2.969
160120  23  3.171
160120  24  3.790
160121  01  4.445
160121  02  4.559
160121  03  5.239
160121  04  4.224
160121  05  3.499
160121  06  2.535
160121  07  1.621
160121  08  1.535
160121  09  1.912
160121  10  1.163
160121  11  0.924
160121  12  0.843
160121  13  0.119
160121  14 -0.427
160121  15  0.125
160121  16  0.921
160121  17  1.124
160121  18  1.863
160121  19  1.885
160121  20  1.384
160121  21  1.148
160121  22  0.504
160121  23 -0.478
160121  24 -0.037
160122  01  1.021
160122  02  0.169
160122  03 -0.398
160122  04 -0.941
160122  05 -0.880
160122  06 -0.436
160122  07  0.045
160122  08  0.001
160122  09  0.226
160122  10 -0.086
160122  11 -0.361
160122  12 -0.204
160122  13  0.180
160122  14  0.392
160122  15 -0.347
160122  16 -0.148
160122  17 -0.081
160122  18  0.016
160122  19  0.128
160122  20  0.227
160122  21  0.804
160122  22  0.567
160122  23  0.994
160122  24  0.944
160123  01  0.896
160123  02  0.244
160123  03  0.256
160123  04  0.398
160123  05  0.454
160123  06  0.922
160123  07  1.390
160123  08  1.220
160123  09  2.106
160123  10  2.797
160123  11  2.515
160123  12  1.726
160123  13  0.417
160123  14  0.542
160123  15  0.584
160123  16  1.424
160123  17  1.401
160123  18  1.282
160123  19  1.867
160123  20  1.974
160123  21  1.296
160123  22  0.916
160123  23  0.401
160123  24  0.327
160124  01  0.916
160124  02  0.433
160124  03  0.157
160124  04  0.294
160124  05 -0.182
160124  06  0.012
160124  07  0.063
160124  08  0.467
160124  09  0.820
160124  10  1.055
160124  11  1.321
160124  12  1.430
160124  13  1.408
160124  14  1.155
160124  15  1.032
160124  16  1.026
160124  17  1.416
160124  18  0.930
160124  19  0.779
160124  20  0.263
160124  21  0.626
160124  22  0.094
160124  23  0.271
160124  24 -0.027
160125  01  0.851
160125  02  0.763
160125  03  0.604
160125  04  0.818
160125  05  0.559
160125  06  0.230
160125  07  0.119
160125  08  0.680
160125  09  1.042
160125  10  0.896
160125  11  0.947
160125  12  1.175
160125  13  0.594
160125  14  0.659
160125  15  0.811
160125  16  0.650
160125  17  1.478
160125  18  2.728
160125  19  2.246
160125  20  1.981
160125  21  2.034
160125  22  1.383
160125  23  0.321
160125  24 -0.178
160126  01  0.081
160126  02  0.516
160126  03  0.463
160126  04  0.786
160126  05  0.977
160126  06  1.686
160126  07  1.791
160126  08  2.815
160126  09  2.823
160126  10  2.934
160126  11  2.035
160126  12  1.105
160126  13  0.645
160126  14  0.981
160126  15  1.476
160126  16  1.646
160126  17  1.476
160126  18  1.197
160126  19  1.091
160126  20  0.974
160126  21  0.999
160126  22  0.849
160126  23  0.430
160126  24  0.641
160127  01  0.469
160127  02  0.430
160127  03  0.414
160127  04  0.399
160127  05  0.497
160127  06  0.479
160127  07  1.013
160127  08  1.456
160127  09  1.818
160127  10  1.494
160127  11  1.152
160127  12  1.140
160127  13  0.962
160127  14  0.848
160127  15  1.141
160127  16  1.127
160127  17  0.788
160127  18  0.995
160127  19  1.180
160127  20  0.977
160127  21  0.654
160127  22  0.662
160127  23  0.507
160127  24  0.733
160128  01  0.440
160128  02  0.648
160128  03  0.682
160128  04  0.484
160128  05  0.889
160128  06  0.938
160128  07  2.105
160128  08  4.423
160128  09  6.037
160128  10  4.318
160128  11  3.097
160128  12  2.063
160128  13  1.194
160128  14  0.816
160128  15  1.104
160128  16  1.190
160128  17  2.125
160128  18  1.988
160128  19  3.001
160128  20  2.959
160128  21  2.291
160128  22  1.701
160128  23  1.121
160128  24  1.445
160129  01  0.484
160129  02  0.716
160129  03  0.432
160129  04  0.193
160129  05  0.324
160129  06  0.440
160129  07  1.053
160129  08  1.604
160129  09  1.671
160129  10  1.366
160129  11  1.410
160129  12  1.271
160129  13  0.997
160129  14  1.083
160129  15  1.130
160129  16  1.351
160129  17  1.323
160129  18  1.096
160129  19  1.071
160129  20  0.857
160129  21  0.562
160129  22  0.899
160129  23  0.789
160129  24  0.583
160130  01  0.452
160130  02  0.535
160130  03  0.187
160130  04  0.282
160130  05  0.217
160130  06  0.289
160130  07  0.302
160130  08  0.554
160130  09  0.921
160130  10  1.318
160130  11  1.469
160130  12  1.537
160130  13  2.038
160130  14  1.689
160130  15  1.681
160130  16  1.788
160130  17  2.392
160130  18  1.561
160130  19  1.779
160130  20  1.455
160130  21  1.418
160130  22  0.894
160130  23  0.467
160130  24  0.663
160131  01  0.074
160131  02  0.017
160131  03  0.322
160131  04  0.341
160131  05  0.186
160131  06  0.176
160131  07  0.280
160131  08  1.171
160131  09  1.245
160131  10  1.073
160131  11  0.814
160131  12  1.072
160131  13  1.249
160131  14  0.897
160131  15  1.170
160131  16  1.228
160131  17  1.431
160131  18  1.788
160131  19  1.362
160131  20  1.402
160131  21  1.141
160131  22  1.090
160131  23  0.909
160131  24  0.835
160201  01  0.393
160201  02  0.258
160201  03  0.404
160201  04  0.214
160201  05  0.403
160201  06  0.645
160201  07  1.153
160201  08  1.717
160201  09  2.056
160201  10  1.446
160201  11  1.386
160201  12  1.271
160201  13  1.039
160201  14  0.956
160201  15  1.069
160201  16  1.087
160201  17  1.164
160201  18  1.050
160201  19  0.861
160201  20  0.681
160201  21  0.636
160201  22  0.489
160201  23  0.447
160201  24  0.294
160202  01  0.355
160202  02  0.359
160202  03  0.190
160202  04  0.329
160202  05  0.336
160202  06  0.603
160202  07  1.175
160202  08  1.741
160202  09  2.249
160202  10  1.626
160202  11  1.202
160202  12  1.247
160202  13  0.975
160202  14  1.340
160202  15  1.289
160202  16  1.561
160202  17  1.741
160202  18  1.431
160202  19  1.759
160202  20  1.230
160202  21  0.975
160202  22  0.748
160202  23  0.778
160202  24  0.556
160203  01  0.186
160203  02  0.103
160203  03  0.454
160203  04  0.402
160203  05  0.453
160203  06  0.581
160203  07  2.020
160203  08  4.320
160203  09  4.769
160203  10  3.185
160203  11  2.006
160203  12  1.532
160203  13  1.402
160203  14  1.604
160203  15  1.995
160203  16  2.848
160203  17  2.840
160203  18  2.730
160203  19  2.649
160203  20  2.794
160203  21  2.410
160203  22  2.715
160203  23  3.361
160203  24  2.387
160204  01  2.119
160204  02  1.232
160204  03 -0.310
160204  04  0.070
160204  05  0.208
160204  06  0.615
160204  07  1.664
160204  08  2.183
160204  09  3.287
160204  10  2.753
160204  11  2.785
160204  12  2.884
160204  13  2.862
160204  14  2.423
160204  15  1.581
160204  16  1.601
160204  17  1.522
160204  18  1.798
160204  19  1.826
160204  20  1.882
160204  21  2.203
160204  22  4.809
160204  23  6.197
160204  24  5.467
160205  01  3.894
160205  02  1.869
160205  03  0.315
160205  04  1.123
160205  05  0.869
160205  06  2.299
160205  07  1.151
160205  08  1.776
160205  09  1.983
160205  10  1.508
160205  11  1.724
160205  12  2.447
160205  13  1.658
160205  14  2.380
160205  15  1.632
160205  16  2.138
160205  17  2.459
160205  18  2.174
160205  19  1.846
160205  20  2.404
160205  21  1.666
160205  22  0.914
160205  23  1.297
160205  24  0.845
160206  01  0.656
160206  02  0.346
160206  03  0.545
160206  04  0.553
160206  05  0.332
160206  06  0.419
160206  07  0.404
160206  08  0.469
160206  09  0.752
160206  10  0.671
160206  11  0.806
160206  12  0.680
160206  13  0.426
160206  14  0.617
160206  15  0.737
160206  16  0.840
160206  17  0.731
160206  18  0.772
160206  19  1.009
160206  20  0.856
160206  21  0.763
160206  22  0.838
160206  23  1.116
160206  24  0.464
160207  01  0.629
160207  02  0.350
160207  03  0.099
160207  04  0.074
160207  05  0.139
160207  06  0.252
160207  07  0.662
160207  08  0.995
160207  09  0.986
160207  10  0.493
160207  11  0.667
160207  12  0.367
160207  13  0.537
160207  14  0.469
160207  15  0.425
160207  16  0.565
160207  17  0.605
160207  18  0.683
160207  19  0.771
160207  20  0.874
160207  21  0.612
160207  22  0.579
160207  23  0.188
160207  24 -0.005
160208  01  0.129
160208  02  0.141
160208  03 -0.026
160208  04 -0.004
160208  05  0.175
160208  06  0.249
160208  07  0.669
160208  08  1.068
160208  09  1.427
160208  10  0.857
160208  11  0.870
160208  12  0.904
160208  13  0.809
160208  14  0.850
160208  15  1.022
160208  16  1.039
160208  17  1.201
160208  18  1.030
160208  19  0.930
160208  20  0.648
160208  21  0.481
160208  22  0.477
160208  23  0.228
160208  24  0.229
160209  01  0.095
160209  02  0.020
160209  03  0.188
160209  04  0.169
160209  05  0.454
160209  06  0.638
160209  07  1.310
160209  08  1.541
160209  09  1.610
160209  10  2.040
160209  11  1.812
160209  12  1.573
160209  13  1.182
160209  14  1.288
160209  15  1.683
160209  16  1.409
160209  17  2.698
160209  18  3.913
160209  19  3.206
160209  20  1.758
160209  21  1.937
160209  22  1.452
160209  23  1.295
160209  24  1.068
160210  01  0.580
160210  02  0.871
160210  03  0.544
160210  04  0.601
160210  05  0.571
160210  06  0.302
160210  07  1.595
160210  08  3.037
160210  09  2.967
160210  10  3.212
160210  11  3.037
160210  12  2.667
160210  13  2.144
160210  14  1.489
160210  15  2.506
160210  16  2.848
160210  17  3.392
160210  18  3.409
160210  19  3.963
160210  20  3.156
160210  21  2.864
160210  22  2.573
160210  23  2.723
160210  24  2.871
160211  01  1.757
160211  02  0.517
160211  03  0.110
160211  04  0.361
160211  05  1.233
160211  06  1.501
160211  07  1.714
160211  08  1.707
160211  09  2.194
160211  10  2.162
160211  11  0.803
160211  12  1.438
160211  13  0.665
160211  14  0.832
160211  15  1.150
160211  16  1.482
160211  17  2.824
160211  18  3.814
160211  19  5.377
160211  20  5.046
160211  21  6.050
160211  22  4.388
160211  23  1.907
160211  24  1.486
160212  01  0.859
160212  02  0.568
160212  03 -0.912
160212  04 -0.933
160212  05 -0.655
160212  06 -0.826
160212  07  0.819
160212  08  1.458
160212  09  1.645
160212  10  2.055
160212  11  2.418
160212  12  1.150
160212  13  0.677
160212  14  0.924
160212  15  1.118
160212  16  1.061
160212  17  0.918
160212  18  0.564
160212  19  0.420
160212  20 -0.109
160212  21  0.251
160212  22 -0.592
160212  23  1.204
160212  24  0.233
160213  01 -0.693
160213  02 -0.450
160213  03  0.279
160213  04  0.187
160213  05 -0.065
160213  06  0.199
160213  07  0.279
160213  08  0.088
160213  09  0.265
160213  10  0.053
160213  11  0.047
160213  12  0.292
160213  13  0.426
160213  14  0.343
160213  15  0.910
160213  16  0.778
160213  17  0.601
160213  18  0.944
160213  19  0.993
160213  20  0.676
160213  21  0.362
160213  22  0.410
160213  23  0.023
160213  24 -0.034
160214  01 -0.025
160214  02  0.031
160214  03 -0.449
160214  04  0.130
160214  05  0.215
160214  06  0.455
160214  07  0.672
160214  08  0.769
160214  09  0.707
160214  10  0.926
160214  11  0.872
160214  12  0.972
160214  13  0.929
160214  14  0.882
160214  15  1.051
160214  16  0.994
160214  17  1.022
160214  18  1.550
160214  19  1.486
160214  20  1.156
160214  21  0.877
160214  22  0.574
160214  23  0.591
160214  24  0.475
160215  01  0.218
160215  02  0.013
160215  03  0.024
160215  04 -0.028
160215  05 -0.013
160215  06  0.283
160215  07  1.662
160215  08  2.071
160215  09  4.371
160215  10  2.607
160215  11  1.006
160215  12  0.502
160215  13  0.624
160215  14  0.542
160215  15  0.535
160215  16  0.976
160215  17  0.960
160215  18  1.200
160215  19  2.460
160215  20  3.349
160215  21  4.082
160215  22  4.548
160215  23  4.954
160215  24  3.685
160216  01  2.375
160216  02  2.050
160216  03  1.820
160216  04  2.276
160216  05  3.279
160216  06  4.115
160216  07  5.477
160216  08  7.124
160216  09 15.331
160216  10 14.673
160216  11  4.215
160216  12 -0.199
160216  13  2.015
160216  14  1.375
160216  15  0.482
160216  16  1.547
160216  17  1.429
160216  18  1.379
160216  19  2.349
160216  20  1.514
160216  21  2.448
160216  22  0.402
160216  23  0.358
160216  24  0.377
160217  01  0.159
160217  02  0.049
160217  03  0.470
160217  04  0.321
160217  05  0.457
160217  06  0.323
160217  07  0.432
160217  08  0.663
160217  09  1.222
160217  10  0.605
160217  11  0.267
160217  12  0.003
160217  13  0.536
160217  14  0.836
160217  15  0.763
160217  16  0.767
160217  17  1.308
160217  18  1.420
160217  19  2.288
160217  20  2.231
160217  21  2.256
160217  22  1.387
160217  23  2.038
160217  24  2.396
160218  01  1.044
160218  02  0.256
160218  03  0.530
160218  04  0.435
160218  05 -0.006
160218  06  0.431
160218  07  0.900
160218  08  1.414
160218  09  1.785
160218  10  1.809
160218  11  1.028
160218  12  1.040
160218  13  1.299
160218  14  1.867
160218  15  1.849
160218  16  1.959
160218  17  2.421
160218  18  2.613
160218  19  2.149
160218  20  2.322
160218  21  1.993
160218  22  2.597
160218  23  1.592
160218  24  1.210
160219  01  0.602
160219  02  0.842
160219  03  0.815
160219  04  0.760
160219  05  1.081
160219  06  0.925
160219  07  1.508
160219  08  2.964
160219  09  5.073
160219  10  6.120
160219  11  2.584
160219  12  0.904
160219  13  1.370
160219  14  0.428
160219  15  0.227
160219  16  0.458
160219  17  0.427
160219  18  0.883
160219  19  1.890
160219  20  1.090
160219  21  0.910
160219  22  0.533
160219  23  0.454
160219  24  0.623
160220  01 -0.156
160220  02 -0.111
160220  03  0.178
160220  04  0.271
160220  05  0.156
160220  06  0.440
160220  07  0.692
160220  08  0.887
160220  09  0.805
160220  10  1.150
160220  11  1.141
160220  12  0.877
160220  13  0.890
160220  14  0.812
160220  15  0.663
160220  16  0.962
160220  17  1.162
160220  18  1.192
160220  19  0.728
160220  20  0.691
160220  21  0.693
160220  22  0.554
160220  23  0.371
160220  24  0.151
160221  01  0.394
160221  02  0.396
160221  03  0.285
160221  04  0.642
160221  05  0.423
160221  06  0.428
160221  07  0.556
160221  08  0.458
160221  09  0.506
160221  10  0.548
160221  11  0.751
160221  12  0.789
160221  13  0.948
160221  14  0.531
160221  15  0.664
160221  16  0.578
160221  17  0.511
160221  18  0.649
160221  19  0.675
160221  20  0.569
160221  21  0.482
160221  22  0.367
160221  23  0.310
160221  24  0.264
160222  01  0.341
160222  02  0.275
160222  03  0.101
160222  04 -0.105
160222  05  0.361
160222  06  0.410
160222  07  1.313
160222  08  1.711
160222  09  2.978
160222  10  3.746
160222  11  3.689
160222  12  2.842
160222  13  1.789
160222  14  2.840
160222  15  2.036
160222  16  2.849
160222  17  2.942
160222  18  3.037
160222  19  2.682
160222  20  2.018
160222  21  2.408
160222  22  2.799
160222  23  3.162
160222  24  1.796
160223  01 -0.427
160223  02  1.472
160223  03  1.826
160223  04  1.757
160223  05  1.749
160223  06  1.837
160223  07  3.891
160223  08  6.053
160223  09  5.720
160223  10  3.984
160223  11  1.668
160223  12  1.070
160223  13  1.550
160223  14  1.587
160223  15  1.197
160223  16  1.188
160223  17  1.859
160223  18  2.109
160223  19  1.899
160223  20  2.301
160223  21  4.656
160223  22  4.971
160223  23  4.682
160223  24  4.005
160224  01  3.684
160224  02  3.327
160224  03  2.492
160224  04  2.793
160224  05  2.296
160224  06  3.457
160224  07  4.028
160224  08  7.549
160224  09  7.187
160224  10  4.307
160224  11  1.772
160224  12  1.164
160224  13  1.073
160224  14  2.052
160224  15  1.735
160224  16  2.318
160224  17  2.472
160224  18  1.829
160224  19  2.780
160224  20  2.949
160224  21  4.555
160224  22  3.342
160224  23  3.148
160224  24  3.038
160225  01  2.091
160225  02  1.832
160225  03  1.917
160225  04  3.216
160225  05  1.724
160225  06  2.597
160225  07  4.613
160225  08  7.396
160225  09  7.537
160225  10  3.991
160225  11  2.412
160225  12  2.342
160225  13  1.562
160225  14  2.492
160225  15  1.974
160225  16  1.546
160225  17  1.913
160225  18  2.681
160225  19  4.818
160225  20  5.162
160225  21  5.911
160225  22  4.741
160225  23  5.448
160225  24  4.253
160226  01  4.037
160226  02  2.777
160226  03  2.036
160226  04  1.093
160226  05  1.458
160226  06  2.630
160226  07  4.788
160226  08  5.916
160226  09  5.370
160226  10  3.613
160226  11  1.690
160226  12  0.341
160226  13  0.300
160226  14 -0.079
160226  15  0.218
160226  16  1.170
160226  17  0.677
160226  18  1.277
160226  19  3.084
160226  20  2.970
160226  21  1.345
160226  22  0.519
160226  23 -0.705
160226  24 -0.441
160227  01 -0.433
160227  02 -0.073
160227  03  0.544
160227  04  0.469
160227  05  0.772
160227  06  0.992
160227  07 -0.033
160227  08 -0.253
160227  09 -0.309
160227  10  0.064
160227  11  0.061
160227  12  0.020
160227  13  0.096
160227  14  0.748
160227  15 -0.044
160227  16  0.378
160227  17  1.016
160227  18  1.382
160227  19  1.436
160227  20  1.092
160227  21  0.991
160227  22  0.968
160227  23  0.961
160227  24  1.118
160228  01  1.016
160228  02  0.963
160228  03  0.974
160228  04  0.551
160228  05  0.694
160228  06  0.587
160228  07  1.236
160228  08  1.864
160228  09  1.069
160228  10  0.576
160228  11  0.503
160228  12  0.261
160228  13  0.379
160228  14  0.610
160228  15  0.558
160228  16  0.625
160228  17  0.727
160228  18  0.745
160228  19  1.148
160228  20  1.836
160228  21  1.153
160228  22  1.785
160228  23  1.709
160228  24  1.859
160229  01  1.623
160229  02  1.442
160229  03  1.759
160229  04  0.603
160229  05  0.933
160229  06  1.199
160229  07  3.721
160229  08  3.455
160229  09  2.232
160229  10  2.937
160229  11  1.483
160229  12  1.231
160229  13  0.983
160229  14  2.076
160229  15  1.056
160229  16  1.038
160229  17  0.888
160229  18  1.348
160229  19  2.726
160229  20  1.641
160229  21  1.584
160229  22  1.861
160229  23  4.135
160229  24  4.335
160301  01  5.441
160301  02  3.617
160301  03  6.393
160301  04  6.337
160301  05  6.604
160301  06  5.983
160301  07  5.026
160301  08  3.600
160301  09  3.451
160301  10  4.427
160301  11  5.628
160301  12  5.741
160301  13  5.437
160301  14  4.428
160301  15  3.742
160301  16  3.519
160301  17  3.724
160301  18  3.941
160301  19  3.307
160301  20  1.315
160301  21 -0.663
160301  22 -1.844
160301  23 -1.858
160301  24 -2.139
160302  01 -2.962
160302  02 -1.856
160302  03 -3.483
160302  04 -4.287
160302  05 -4.820
160302  06 -4.394
160302  07 -4.682
160302  08 -4.830
160302  09 -3.214
160302  10 -3.952
160302  11 -4.820
160302  12 -5.001
160302  13 -5.244
160302  14 -3.887
160302  15 -2.907
160302  16 -1.821
160302  17 -1.220
160302  18 -1.543
160302  19 -0.447
160302  20  0.225
160302  21  1.156
160302  22 -0.402
160302  23 -0.202
160302  24 -0.047
160303  01 -0.275
160303  02  0.484
160303  03  0.610
160303  04  1.324
160303  05  1.233
160303  06  2.867
160303  07  5.094
160303  08  8.075
160303  09  9.437
160303  10  6.028
160303  11  4.370
160303  12  2.127
160303  13  1.653
160303  14  0.700
160303  15  0.784
160303  16  0.944
160303  17  0.629
160303  18  1.869
160303  19  6.264
160303  20  8.270
160303  21 11.528
160303  22  9.393
160303  23  8.222
160303  24  7.918
160304  01  6.921
160304  02  5.666
160304  03  4.687
160304  04  2.804
160304  05  1.600
160304  06  0.648
160304  07 -1.586
160304  08 -1.442
160304  09 -2.373
160304  10 -1.821
160304  11  0.011
160304  12  2.452
160304  13  3.491
160304  14  4.240
160304  15  4.394
160304  16  4.366
160304  17  3.543
