CONTENT          stedelijke uurfactor
COMP             NO2
YEAR             2019
VERSION          1.0
RELEASE_DATE     09/03/2020
DATE_FORMAT      YYMMDD
DATA_FORMAT      F7.3
NODATA           -9.999

190107  21  0.499
190107  22  0.508
190107  23  1.110
190107  24  0.461
190108  01  0.588
190108  02  0.565
190108  03  0.691
190108  04  0.654
190108  05  0.491
190108  06  0.910
190108  07  1.583
190108  08  1.439
190108  09  2.037
190108  10  1.140
190108  11  1.149
190108  12  1.122
190108  13  0.997
190108  14  0.981
190108  15  0.995
190108  16  0.950
190108  17  0.867
190108  18  1.042
190108  19  0.804
190108  20  0.693
190108  21  0.599
190108  22  0.428
190108  23  0.378
190108  24  0.197
190109  01  0.260
190109  02  0.189
190109  03 -0.043
190109  04  0.151
190109  05  0.120
190109  06  0.464
190109  07  0.808
190109  08  1.556
190109  09  2.127
190109  10  1.291
190109  11  0.448
190109  12  0.300
190109  13  0.651
190109  14  0.796
190109  15  0.771
190109  16  1.214
190109  17  1.289
190109  18  1.430
190109  19  1.471
190109  20  0.668
190109  21  1.276
190109  22  1.561
190109  23  1.083
190109  24  0.801
190110  01 -0.699
190110  02 -1.493
190110  03 -1.261
190110  04 -1.001
190110  05 -0.408
190110  06 -0.084
190110  07  1.775
190110  08  4.974
190110  09  6.818
190110  10  7.286
190110  11  6.115
190110  12  4.491
190110  13  4.076
190110  14  2.620
190110  15  2.828
190110  16  4.347
190110  17  5.478
190110  18  6.535
190110  19  5.427
190110  20  3.137
190110  21  3.235
190110  22  0.644
190110  23  1.685
190110  24  0.171
190111  01 -0.328
190111  02  0.505
190111  03  0.699
190111  04  1.238
190111  05  0.995
190111  06  0.923
190111  07  2.062
190111  08  1.831
190111  09  2.836
190111  10  4.339
190111  11  3.466
190111  12  3.213
190111  13  2.395
190111  14  2.477
190111  15  2.429
190111  16  2.191
190111  17  2.089
190111  18  1.824
190111  19  1.554
190111  20  1.693
190111  21  1.552
190111  22  1.592
190111  23  1.729
190111  24  2.159
190112  01  1.580
190112  02  1.353
190112  03  1.938
190112  04  0.508
190112  05  0.175
190112  06  1.248
190112  07  0.978
190112  08  0.880
190112  09  0.934
190112  10  1.353
190112  11  1.440
190112  12  1.275
190112  13  1.340
190112  14  1.141
190112  15  1.178
190112  16  1.731
190112  17  2.172
190112  18  2.097
190112  19  1.976
190112  20  1.900
190112  21  1.487
190112  22  1.529
190112  23  1.662
190112  24  1.230
190113  01  0.716
190113  02  0.351
190113  03  0.476
190113  04  0.617
190113  05  0.557
190113  06  0.519
190113  07  0.396
190113  08 -0.135
190113  09  0.380
190113  10  0.105
190113  11  0.674
190113  12  0.597
190113  13  0.609
190113  14  0.845
190113  15  0.613
190113  16  0.631
190113  17  0.905
190113  18  0.841
190113  19  0.738
190113  20  0.734
190113  21  0.960
190113  22  0.732
190113  23  0.469
190113  24  0.259
190114  01  0.198
190114  02  0.201
190114  03  0.131
190114  04  0.183
190114  05  0.261
190114  06  0.774
190114  07  1.638
190114  08  2.100
190114  09  1.744
190114  10  1.405
190114  11  2.295
190114  12  1.437
190114  13  1.120
190114  14  0.798
190114  15  1.295
190114  16  1.634
190114  17  2.360
190114  18  3.020
190114  19  4.950
190114  20  4.691
190114  21  2.644
190114  22  3.768
190114  23  5.451
190114  24  3.976
190115  01  1.773
190115  02  0.851
190115  03  1.413
190115  04  0.126
190115  05  1.090
190115  06  0.861
190115  07  1.717
190115  08  2.481
190115  09  1.949
190115  10  1.303
190115  11  1.592
190115  12  1.022
190115  13  1.700
190115  14  1.601
190115  15  1.809
190115  16  2.096
190115  17  2.142
190115  18  1.809
190115  19  1.375
190115  20  1.115
190115  21  0.802
190115  22  0.517
190115  23  0.723
190115  24  0.318
190116  01  0.684
190116  02  0.481
190116  03  0.320
190116  04  0.106
190116  05 -0.176
190116  06  0.138
190116  07  0.794
190116  08  1.773
190116  09  2.652
190116  10  1.808
190116  11  1.835
190116  12  1.498
190116  13  1.324
190116  14  1.400
190116  15  1.693
190116  16  1.336
190116  17  1.442
190116  18  1.407
190116  19  1.356
190116  20  1.484
190116  21  1.087
190116  22  1.401
190116  23  1.464
190116  24  0.612
190117  01  1.905
190117  02  1.114
190117  03 -0.206
190117  04  0.385
190117  05  0.633
190117  06  0.335
190117  07  1.694
190117  08  1.815
190117  09  3.031
190117  10  3.387
190117  11  2.311
190117  12  2.292
190117  13  2.061
190117  14  1.939
190117  15  1.900
190117  16  2.729
190117  17  4.206
190117  18  3.013
190117  19  2.242
190117  20  4.305
190117  21  3.389
190117  22  2.288
190117  23  3.396
190117  24  2.000
190118  01  3.199
190118  02  3.679
190118  03  2.497
190118  04  4.166
190118  05  4.958
190118  06  5.782
190118  07  5.812
190118  08  6.278
190118  09  8.800
190118  10  6.452
190118  11  4.045
190118  12  1.640
190118  13  1.784
190118  14  1.346
190118  15  2.830
190118  16  2.035
190118  17  1.807
190118  18  3.610
190118  19  1.825
190118  20  1.273
190118  21  1.144
190118  22  0.894
190118  23 -0.235
190118  24  0.036
190119  01 -0.278
190119  02 -0.983
190119  03 -0.799
190119  04  0.548
190119  05 -0.300
190119  06 -0.552
190119  07 -0.221
190119  08 -0.271
190119  09 -0.590
190119  10  0.192
190119  11  0.681
190119  12  0.381
190119  13  0.313
190119  14 -0.003
190119  15  0.328
190119  16  0.493
190119  17  0.883
190119  18  1.728
190119  19 -0.363
190119  20 -0.183
190119  21  0.366
190119  22  0.967
190119  23  0.595
190119  24  1.129
190120  01  1.011
190120  02  1.238
190120  03  0.958
190120  04  0.846
190120  05  1.627
190120  06  1.707
190120  07  1.518
190120  08  0.877
190120  09  0.879
190120  10  1.599
190120  11  1.919
190120  12  1.413
190120  13  0.793
190120  14  1.012
190120  15  0.402
190120  16  0.673
190120  17  1.241
190120  18  2.913
190120  19  2.669
190120  20  2.691
190120  21  2.016
190120  22  1.589
190120  23  1.832
190120  24  1.858
190121  01  3.005
190121  02  2.709
190121  03  2.262
190121  04  3.639
190121  05  3.994
190121  06  3.938
190121  07  5.962
190121  08  8.204
190121  09 12.359
190121  10 11.463
190121  11  5.492
190121  12  2.530
190121  13  0.437
190121  14 -0.198
190121  15  0.591
190121  16  1.454
190121  17  1.672
190121  18  3.233
190121  19  3.002
190121  20  2.071
190121  21  1.099
190121  22  0.760
190121  23  0.253
190121  24 -0.043
190122  01  0.173
190122  02 -0.242
190122  03 -0.182
190122  04 -0.069
190122  05 -0.332
190122  06 -0.692
190122  07 -0.568
190122  08  0.291
190122  09  0.799
190122  10  0.448
190122  11  0.224
190122  12  0.253
190122  13  0.266
190122  14  0.970
190122  15  0.746
190122  16  1.529
190122  17  1.355
190122  18  0.542
190122  19  0.388
190122  20  0.361
190122  21  0.440
190122  22  0.875
190122  23  0.632
190122  24  0.991
190123  01  1.507
190123  02  0.988
190123  03  1.135
190123  04  1.014
190123  05  0.612
190123  06  0.464
190123  07  0.665
190123  08  0.896
190123  09  1.595
190123  10  0.902
190123  11  0.797
190123  12  0.831
190123  13  1.425
190123  14  1.979
190123  15  1.413
190123  16  1.323
190123  17  1.545
190123  18  0.054
190123  19  0.832
190123  20  3.097
190123  21  0.523
190123  22  0.955
190123  23  0.927
190123  24  1.271
190124  01  0.597
190124  02  0.022
190124  03  0.321
190124  04  0.159
190124  05  0.735
190124  06  0.695
190124  07  1.415
190124  08  2.062
190124  09  1.163
190124  10  1.443
190124  11  2.144
190124  12  1.257
190124  13  1.066
190124  14  0.907
190124  15  0.492
190124  16  0.398
190124  17  0.530
190124  18  0.125
190124  19  0.006
190124  20 -0.317
190124  21 -0.577
190124  22 -0.666
190124  23 -0.260
190124  24 -0.448
190125  01 -0.502
190125  02 -0.427
190125  03 -0.260
190125  04 -0.178
190125  05  0.060
190125  06  0.018
190125  07 -0.541
190125  08  0.138
190125  09  0.511
190125  10  1.305
190125  11  0.659
190125  12  1.642
190125  13  1.212
190125  14  0.994
190125  15  0.575
190125  16  1.134
190125  17  0.979
190125  18  0.300
190125  19  0.198
190125  20  0.447
190125  21  0.666
190125  22  2.159
190125  23  2.696
190125  24  1.815
190126  01  0.590
190126  02  0.687
190126  03  0.011
190126  04  0.979
190126  05  0.710
190126  06  0.569
190126  07  1.175
190126  08  1.067
190126  09  0.799
190126  10  1.071
190126  11  0.933
190126  12  1.607
190126  13  1.275
190126  14  1.395
190126  15  1.438
190126  16  1.315
190126  17  1.382
190126  18  1.763
190126  19  1.275
190126  20  0.740
190126  21  0.754
190126  22  0.340
190126  23  0.513
190126  24  0.512
190127  01  0.125
190127  02  0.031
190127  03  0.124
190127  04  0.260
190127  05  0.390
190127  06  0.263
190127  07  0.569
190127  08  0.583
190127  09  0.533
190127  10  0.985
190127  11  1.450
190127  12  0.879
190127  13  0.961
190127  14  1.172
190127  15  1.181
190127  16  1.248
190127  17  1.587
190127  18  1.728
190127  19  2.155
190127  20  1.371
190127  21  0.868
190127  22  0.329
190127  23  0.248
190127  24  0.134
190128  01 -0.025
190128  02  0.600
190128  03  0.637
190128  04  0.081
190128  05  0.212
190128  06  0.272
190128  07  0.541
190128  08  0.715
190128  09  1.235
190128  10  1.056
190128  11  0.917
190128  12  0.944
190128  13  0.997
190128  14  0.623
190128  15  0.974
190128  16  1.531
190128  17  1.361
190128  18  2.415
190128  19  2.564
190128  20  4.417
190128  21  3.649
190128  22  5.493
190128  23  5.120
190128  24  3.905
190129  01  3.068
190129  02  1.968
190129  03  1.017
190129  04  2.205
190129  05  1.658
190129  06  2.536
190129  07  2.905
190129  08  4.152
190129  09  4.032
190129  10  1.917
190129  11  0.942
190129  12  0.784
190129  13  1.349
190129  14  1.539
190129  15  0.789
190129  16  0.581
190129  17  0.919
190129  18  2.484
190129  19  2.777
190129  20  1.491
190129  21  1.440
190129  22  1.088
190129  23  0.420
190129  24  0.236
190130  01  1.062
190130  02  1.133
190130  03  0.634
190130  04  0.163
190130  05  0.628
190130  06  1.230
190130  07  0.920
190130  08  0.775
190130  09  4.283
190130  10  1.076
190130  11  2.093
190130  12  1.484
190130  13  3.193
190130  14  4.404
190130  15  3.951
190130  16  3.562
190130  17  3.595
190130  18  3.294
190130  19  3.959
190130  20  3.605
190130  21  1.351
190130  22  2.661
190130  23  3.349
190130  24  3.349
190131  01  2.831
190131  02  2.181
190131  03  1.701
190131  04  1.082
190131  05  1.559
190131  06  2.328
190131  07  2.596
190131  08  2.765
190131  09  1.714
190131  10  1.432
190131  11  0.849
190131  12 -0.231
190131  13  0.418
190131  14  1.033
190131  15  0.637
190131  16  1.109
190131  17  0.717
190131  18  0.042
190131  19  0.949
190131  20  1.905
190131  21  1.777
190131  22  0.534
190131  23  0.750
190131  24  1.051
190201  01  0.209
190201  02 -0.137
190201  03  0.534
190201  04  0.532
190201  05  0.406
190201  06  0.110
190201  07  0.753
190201  08  1.506
190201  09  1.850
190201  10  2.864
190201  11  1.661
190201  12  1.415
190201  13  1.313
190201  14  1.008
190201  15  1.171
190201  16  1.080
190201  17  1.176
190201  18  0.889
190201  19  0.211
190201  20  0.732
190201  21  0.624
190201  22  0.370
190201  23  0.002
190201  24 -0.236
190202  01  0.288
190202  02 -0.322
190202  03 -0.288
190202  04 -0.535
190202  05 -0.544
190202  06 -0.719
190202  07 -0.709
190202  08 -0.088
190202  09  0.239
190202  10  0.476
190202  11  0.407
190202  12  0.378
190202  13  0.866
190202  14  0.602
190202  15  0.387
190202  16  0.444
190202  17  0.652
190202  18  1.414
190202  19  0.001
190202  20  0.610
190202  21 -0.245
190202  22  0.822
190202  23  1.559
190202  24  1.273
190203  01  0.328
190203  02  1.967
190203  03  2.153
190203  04  1.625
190203  05  1.255
190203  06  0.997
190203  07  0.381
190203  08  2.143
190203  09  4.497
190203  10  3.797
190203  11  2.881
190203  12  0.582
190203  13  0.330
190203  14  0.992
190203  15  1.034
190203  16  1.315
190203  17  1.073
190203  18  3.825
190203  19  8.057
190203  20  6.139
190203  21  4.403
190203  22  4.771
190203  23  1.622
190203  24  1.711
190204  01  0.597
190204  02  0.589
190204  03  0.299
190204  04  0.676
190204  05  0.491
190204  06  0.358
190204  07  0.815
190204  08  1.464
190204  09  1.679
190204  10  1.444
190204  11  1.142
190204  12  0.768
190204  13  0.668
190204  14  1.168
190204  15  0.802
190204  16  1.160
190204  17  0.977
190204  18  0.822
190204  19  0.759
190204  20  0.880
190204  21  0.816
190204  22  1.023
190204  23  0.752
190204  24  0.412
190205  01  0.103
190205  02 -0.054
190205  03  0.147
190205  04  0.667
190205  05  0.675
190205  06  0.406
190205  07  1.121
190205  08  1.499
190205  09  2.263
190205  10  1.847
190205  11  1.903
190205  12  2.148
190205  13  1.475
190205  14  1.483
190205  15  0.984
190205  16  0.621
190205  17  0.439
190205  18  1.599
190205  19  0.345
190205  20  1.087
190205  21  1.802
190205  22  1.054
190205  23  0.869
190205  24  0.746
190206  01 -0.308
190206  02 -0.621
190206  03 -0.009
190206  04  0.063
190206  05  0.251
190206  06  0.142
190206  07  0.705
190206  08  1.327
190206  09  1.111
190206  10  1.280
190206  11  1.340
190206  12  1.280
190206  13  1.114
190206  14  0.726
190206  15  0.995
190206  16  1.014
190206  17  0.856
190206  18  0.501
190206  19  0.425
190206  20  0.612
190206  21  0.475
190206  22  0.107
190206  23  0.557
190206  24  0.372
190207  01 -0.592
190207  02 -0.313
190207  03 -0.410
190207  04 -0.419
190207  05 -0.291
190207  06 -0.109
190207  07  1.062
190207  08  1.538
190207  09  1.773
190207  10  1.784
190207  11  1.512
190207  12  1.139
190207  13  0.956
190207  14  1.178
190207  15  1.021
190207  16  1.242
190207  17  1.481
190207  18  1.282
190207  19  1.602
190207  20  1.696
190207  21  0.724
190207  22  1.490
190207  23  1.334
190207  24  1.179
190208  01  0.839
190208  02  0.965
190208  03  0.483
190208  04  0.348
190208  05  0.339
190208  06  0.299
190208  07  0.404
190208  08  1.110
190208  09  1.394
190208  10  1.158
190208  11  1.025
190208  12  0.667
190208  13  0.533
190208  14  0.531
190208  15  0.584
190208  16  0.551
190208  17  0.552
190208  18  0.465
190208  19  0.281
190208  20  0.236
190208  21  0.148
190208  22  0.079
190208  23  0.067
190208  24  0.164
190209  01  0.134
190209  02  0.408
190209  03  0.194
190209  04  0.496
190209  05  0.265
190209  06  0.272
190209  07  0.427
190209  08  0.611
190209  09  0.510
190209  10  0.723
190209  11  0.742
190209  12  0.716
190209  13  0.669
190209  14  0.713
190209  15  0.517
190209  16  0.625
190209  17  0.741
190209  18  0.908
190209  19  0.960
190209  20  0.930
190209  21  0.585
190209  22  0.810
190209  23  1.093
190209  24  0.840
190210  01  0.776
190210  02  0.327
190210  03 -0.155
190210  04  0.366
190210  05  0.322
190210  06  0.206
190210  07  0.262
190210  08  0.264
190210  09  1.460
190210  10  0.650
190210  11  0.490
190210  12  0.739
190210  13  1.069
190210  14  1.661
190210  15  1.688
190210  16  2.070
190210  17  1.823
190210  18  1.370
190210  19  1.444
190210  20  1.035
190210  21  0.724
190210  22  0.767
190210  23  0.925
190210  24  1.120
190211  01  0.527
190211  02  0.833
190211  03  1.065
190211  04  0.976
190211  05  0.761
190211  06  1.825
190211  07  3.470
190211  08  3.679
190211  09  4.241
190211  10  3.421
190211  11  2.790
190211  12  1.991
190211  13  1.563
190211  14  0.902
190211  15  0.704
190211  16  0.927
190211  17  1.283
190211  18  1.758
190211  19  2.236
190211  20  4.785
190211  21  5.878
190211  22  4.134
190211  23  3.862
190211  24  3.402
190212  01  1.245
190212  02  3.145
190212  03  3.807
190212  04  3.769
190212  05  3.291
190212  06  2.269
190212  07  2.431
190212  08  3.640
190212  09  3.509
190212  10  2.816
190212  11  2.198
190212  12  0.828
190212  13  0.469
190212  14  0.250
190212  15  0.754
190212  16  1.310
190212  17  2.561
190212  18  2.395
190212  19  3.599
190212  20  2.851
190212  21  2.346
190212  22  1.038
190212  23  1.417
190212  24  1.035
190213  01  1.108
190213  02  0.851
190213  03  0.345
190213  04  0.125
190213  05 -0.225
190213  06  0.667
190213  07  1.617
190213  08  1.618
190213  09  2.334
190213  10  2.082
190213  11  1.688
190213  12  1.615
190213  13  1.726
190213  14  0.964
190213  15  1.451
190213  16  1.795
190213  17  1.488
190213  18  2.304
190213  19  3.249
190213  20  3.313
190213  21  1.717
190213  22  1.606
190213  23  2.160
190213  24  1.624
190214  01  1.811
190214  02  1.767
190214  03  0.622
190214  04  1.153
190214  05  0.981
190214  06  0.807
190214  07  1.721
190214  08  1.940
190214  09  2.234
190214  10  1.921
190214  11  1.218
190214  12  0.467
190214  13  0.271
190214  14 -0.238
190214  15 -0.066
190214  16 -0.008
190214  17  1.163
190214  18  2.507
190214  19  4.507
190214  20  4.273
190214  21  3.347
190214  22  2.282
190214  23  2.300
190214  24  1.373
190215  01  0.725
190215  02 -0.311
190215  03 -1.103
190215  04 -1.386
190215  05 -1.499
190215  06 -1.446
190215  07 -1.310
190215  08  0.033
190215  09  1.298
190215  10  2.534
190215  11  0.982
190215  12  1.324
190215  13  1.171
190215  14  0.981
190215  15  0.817
190215  16  1.700
190215  17  2.401
190215  18  2.996
190215  19  3.338
190215  20  2.642
190215  21  1.667
190215  22  0.605
190215  23  0.013
190215  24  0.466
190216  01  0.887
190216  02  0.708
190216  03  0.551
190216  04  0.418
190216  05  0.571
190216  06  0.858
190216  07 -0.107
190216  08  0.381
190216  09  1.249
190216  10  2.074
190216  11  1.220
190216  12  0.890
190216  13  0.570
190216  14  0.111
190216  15 -0.252
190216  16  0.320
190216  17  0.390
190216  18  2.433
190216  19  5.067
190216  20  5.546
190216  21  5.206
190216  22  5.493
190216  23  2.798
190216  24  1.642
190217  01  0.883
190217  02  0.715
190217  03  0.625
190217  04  1.335
190217  05  1.804
190217  06  1.445
190217  07  0.838
190217  08  1.281
190217  09  1.686
190217  10  1.896
190217  11  1.304
190217  12  1.064
190217  13  0.916
190217  14  0.737
190217  15  0.624
190217  16  0.788
190217  17  1.127
190217  18  1.359
190217  19  2.987
190217  20  2.192
190217  21  1.929
190217  22  1.762
190217  23  2.282
190217  24  2.857
190218  01  2.418
190218  02  1.913
190218  03  1.333
190218  04  1.038
190218  05  1.395
190218  06  1.053
190218  07  0.804
190218  08  3.015
190218  09  3.815
190218  10  3.596
190218  11  1.013
190218  12  0.881
190218  13 -0.391
190218  14  0.733
190218  15  1.179
190218  16  1.284
190218  17  0.883
190218  18  1.877
190218  19  5.455
190218  20  7.410
190218  21  6.326
190218  22  6.157
190218  23  2.836
190218  24  0.575
190219  01  0.909
190219  02  0.630
190219  03  0.157
190219  04  0.403
190219  05  0.134
190219  06  0.319
190219  07  1.404
190219  08  2.012
190219  09  2.339
190219  10  1.420
190219  11  0.726
190219  12  0.561
190219  13  0.468
190219  14  0.751
190219  15  0.793
190219  16  1.122
190219  17  1.706
190219  18  2.342
190219  19  1.570
190219  20  1.392
190219  21  1.595
190219  22  1.672
190219  23  1.275
190219  24  0.787
190220  01  0.766
190220  02  1.060
190220  03  1.613
190220  04  1.521
190220  05  1.594
190220  06  2.110
190220  07  2.808
190220  08  2.480
190220  09  2.520
190220  10  1.900
190220  11  1.665
190220  12  1.161
190220  13  0.229
190220  14  0.253
190220  15  0.443
190220  16  0.726
190220  17  1.840
190220  18  2.131
190220  19  3.870
190220  20  3.155
190220  21  2.680
190220  22  2.940
190220  23  1.600
190220  24  1.797
190221  01  2.697
190221  02  1.599
190221  03  2.275
190221  04  1.880
190221  05  1.794
190221  06  1.848
190221  07  2.565
190221  08  2.993
190221  09  2.753
190221  10  2.453
190221  11  1.389
190221  12  0.257
190221  13  1.671
190221  14  1.129
190221  15  1.718
190221  16  1.407
190221  17  1.656
190221  18  2.941
190221  19  1.740
190221  20  2.481
190221  21  2.709
190221  22  2.810
190221  23  1.933
190221  24  2.573
190222  01  0.889
190222  02 -0.042
190222  03 -0.056
190222  04  0.613
190222  05  0.450
190222  06  1.332
190222  07  2.677
190222  08  3.081
190222  09  3.427
190222  10  3.118
190222  11  3.872
190222  12  3.346
190222  13  2.551
190222  14  1.469
190222  15  0.503
190222  16  0.739
190222  17  0.970
190222  18  0.352
190222  19  3.199
190222  20  2.431
190222  21  2.367
190222  22  1.751
190222  23  0.373
190222  24  0.674
190223  01  0.308
190223  02  0.124
190223  03  0.382
190223  04  0.011
190223  05 -0.261
190223  06  0.378
190223  07  0.683
190223  08  0.499
190223  09  0.437
190223  10  0.435
190223  11  0.138
190223  12  0.066
190223  13  0.169
190223  14  0.013
190223  15  0.020
190223  16  0.125
190223  17  0.618
190223  18  1.128
190223  19  1.972
190223  20  1.797
190223  21  2.593
190223  22  2.468
190223  23  2.660
190223  24  1.564
190224  01  1.422
190224  02  1.348
190224  03  1.473
190224  04  1.711
190224  05  1.871
190224  06  1.782
190224  07  2.293
190224  08  2.284
190224  09  2.616
190224  10  1.698
190224  11  1.074
190224  12  1.289
190224  13  1.540
190224  14  0.573
190224  15  0.654
190224  16  1.365
190224  17  1.561
190224  18  2.061
190224  19  3.755
190224  20  5.210
190224  21  4.333
190224  22  3.337
190224  23  1.055
190224  24  0.676
190225  01  0.998
190225  02  1.373
190225  03  0.271
190225  04  0.715
190225  05  1.448
190225  06  1.859
190225  07  3.333
190225  08  4.068
190225  09  4.161
190225  10  2.120
190225  11  1.582
190225  12  3.177
190225  13  3.320
190225  14  0.704
190225  15  0.133
190225  16  0.481
190225  17 -0.246
190225  18  0.784
190225  19  1.263
190225  20  1.561
190225  21  2.120
190225  22  2.471
190225  23  2.038
190225  24  1.334
190226  01  3.547
190226  02  3.371
190226  03  2.522
190226  04  2.506
190226  05  1.326
190226  06  1.425
190226  07  1.132
190226  08  1.615
190226  09  5.031
190226  10  5.965
190226  11  4.923
190226  12  5.929
190226  13  2.404
190226  14  0.113
190226  15  0.768
190226  16  1.508
190226  17 -0.067
190226  18  0.334
190226  19  0.682
190226  20  2.461
190226  21  2.734
190226  22  1.705
190226  23  1.483
190226  24  2.345
190227  01 -0.530
190227  02  0.831
190227  03  1.250
190227  04  0.380
190227  05 -0.038
190227  06  0.139
190227  07 -0.045
190227  08  1.165
190227  09  3.105
190227  10  3.892
190227  11  0.876
190227  12  2.435
190227  13  1.877
190227  14  2.020
190227  15  1.265
190227  16  0.086
190227  17  1.804
190227  18  1.765
190227  19  5.448
190227  20  7.876
190227  21  6.437
190227  22  4.939
190227  23  3.430
190227  24  4.254
190228  01  4.588
190228  02  4.055
190228  03  2.664
190228  04  2.730
190228  05  1.949
190228  06  2.578
190228  07  3.489
190228  08  3.658
190228  09  4.980
190228  10  3.482
190228  11  2.538
190228  12  0.490
190228  13  0.344
190228  14  0.548
190228  15  0.457
190228  16  1.219
190228  17  2.221
190228  18  2.954
190228  19  3.440
190228  20  1.923
190228  21  2.140
190228  22  2.290
190228  23  2.058
190228  24  0.758
190301  01  0.593
190301  02  0.748
190301  03  0.638
190301  04  1.040
190301  05 -0.038
190301  06  0.815
190301  07  0.893
190301  08  0.748
190301  09  0.983
190301  10  1.318
190301  11  0.796
190301  12  0.467
190301  13  0.632
190301  14  0.515
190301  15  1.195
190301  16  1.444
190301  17  0.982
190301  18  1.649
190301  19  2.938
190301  20  2.503
190301  21  3.597
190301  22  2.474
190301  23  2.243
190301  24  2.361
190302  01  3.184
190302  02  3.066
190302  03  2.151
190302  04  3.078
190302  05  2.986
190302  06  3.018
190302  07  2.316
190302  08  2.024
190302  09  2.939
190302  10  3.102
190302  11  2.481
190302  12  1.181
190302  13  0.824
190302  14  0.418
190302  15  0.993
190302  16  1.545
190302  17  1.374
190302  18  1.716
190302  19  2.127
190302  20  1.055
190302  21  0.223
190302  22  0.327
190302  23  0.492
190302  24 -0.176
190303  01  0.067
190303  02 -0.267
190303  03 -1.933
190303  04 -2.331
190303  05 -2.354
190303  06 -2.592
190303  07 -3.145
190303  08 -2.629
190303  09 -2.281
190303  10 -2.199
190303  11 -1.602
190303  12 -0.810
190303  13  0.330
190303  14  0.544
190303  15  0.668
190303  16  0.081
190303  17 -0.117
190303  18 -0.595
190303  19 -0.292
190303  20  0.045
190303  21  0.173
190303  22  0.359
190303  23 -0.003
190303  24 -0.134
190304  01 -0.357
190304  02 -0.402
190304  03 -0.288
190304  04 -0.247
190304  05 -0.103
190304  06 -0.048
190304  07  0.709
190304  08  1.043
190304  09  1.293
190304  10  1.755
190304  11  1.164
190304  12  0.880
190304  13  0.644
190304  14  0.512
190304  15  0.776
190304  16  1.618
190304  17  1.690
190304  18  1.644
190304  19  1.575
190304  20  1.138
190304  21  0.674
190304  22  1.078
190304  23  1.148
190304  24  1.035
190305  01  0.910
190305  02  0.846
190305  03  0.437
190305  04  0.715
190305  05  0.810
190305  06  1.095
190305  07  1.834
190305  08  2.968
