CONTENT      uurfactoren
COMP         NO2
YEAR         2019
VERSION      1.0
RELEASE_DATE 03-03-2020
NUM_STATIONS  20
STAT_SEQUENCE    107    131    133    235    246    301    318    437    444    538    617    633    644    722    738    807    818    918    929    934
DATE_FORMAT  DD/MM/YYYY
DATA_FORMAT  F7.3
NODATA        -9.999

01/01/2019 01  0.801  0.704  1.106  1.713  1.534  1.165  0.376  0.459  0.311  0.343  0.575  0.726  1.411  0.554  0.892  0.708  0.604  0.462  0.781  0.584
01/01/2019 02  0.649  0.850  0.937  0.794  1.185  0.622  0.456  0.580  0.298  0.282  0.908  0.911  1.845  0.574  0.712  0.687  0.340  0.489  0.749  0.761
01/01/2019 03  0.582  0.709  0.534  0.632  1.105  0.177  0.514  0.602  0.218  0.266  1.155  0.443  1.122  0.751  0.796  0.888  0.533  0.440  0.626  0.680
01/01/2019 04  0.509  0.605  0.399  1.343  0.929  0.245  0.562  0.300  0.269  0.311  0.598  0.326  0.837  0.660  1.219  1.036  0.636  0.424  0.557  0.531
01/01/2019 05  0.460  0.606  0.381  0.799  0.617  0.245  0.528  0.239  0.246  0.243  0.422  0.343  0.755  0.831  1.032  0.886  0.597  0.397  0.499  0.584
01/01/2019 06  0.377  0.706  0.456  0.790  0.455  0.196  0.416  0.240  0.350  0.171  0.481  0.398  0.590  0.835  0.766  0.542  0.408  0.320  0.436  0.478
01/01/2019 07  0.441  0.707  0.824  0.780  0.250  0.128  0.355  0.214  0.236  0.194  0.716  0.321  0.700  0.752  0.546  0.366  0.304  0.316  0.372  0.531
01/01/2019 08  0.442  0.664  0.599  0.556  0.206  0.083  0.564  0.236  0.251  0.364  0.840  0.259  0.709  0.600  0.382  0.376  0.272  0.356  0.360  0.465
01/01/2019 09  0.472  0.556  0.686  0.673  0.231  0.163  0.515  0.264  0.257  0.314  0.716  0.263  0.535  0.512  0.331  0.459  0.291  0.335  0.383  0.162
01/01/2019 10  0.459  0.422  0.576  0.993  0.286  0.073  0.315  0.322  0.291  0.267  0.426  0.369  0.630  0.441  0.297  0.463  0.274  0.192  0.236  0.179
01/01/2019 11  0.605  0.382  0.541  0.782  0.370  0.219  0.354  0.283  0.296  0.179  0.334  0.297  0.553  0.441  0.308  0.309  0.234  0.235  0.220  0.214
01/01/2019 12  0.630  0.455  0.582  0.580  0.370  0.292  0.557  0.480  0.226  0.154  0.286  0.360  0.369  0.362  0.447  0.283  0.247  0.157  0.209  0.291
01/01/2019 13  0.599  0.550  0.661  0.337  0.608  0.200  0.564  0.799  0.168  0.121  0.220  0.306  0.265  0.263  0.287  0.231  0.156  0.144  0.216  0.188
01/01/2019 14  0.685  0.585  0.712  0.472  0.899  0.275  0.317  0.858  0.169  0.076  0.275  0.253  0.216  0.211  0.196  0.165  0.148  0.128  0.218  0.148
