CONTENT          stedelijke uurfactor
210117  23  1.959
210117  24  1.686
210118  01  0.752
210118  02  0.561
210118  03  0.844
210118  04  0.780
210118  05 -0.661
210118  06  0.426
210118  07  0.373
210118  08  0.896
210118  09  0.670
210118  10  0.594
210118  11  0.383
210118  12  0.627
210118  13  0.077
210118  14  1.203
210118  15  1.269
210118  16  1.217
210118  17  1.529
210118  18  0.831
210118  19  0.878
210118  20  1.382
210118  21  0.382
210118  22  0.220
210118  23  0.018
210118  24 -0.226
210119  01  0.589
210119  02 -0.109
210119  03 -0.220
210119  04 -0.210
210119  05 -0.149
210119  06 -0.186
210119  07  0.222
210119  08  1.145
210119  09  1.181
210119  10  0.795
210119  11  0.839
210119  12  1.240
210119  13  1.266
210119  14  1.293
210119  15  0.923
210119  16  1.054
210119  17  1.037
210119  18  1.095
210119  19  0.666
210119  20  0.594
210119  21  0.285
210119  22  0.153
210119  23 -0.032
210119  24 -0.186
210120  01 -0.174
210120  02 -0.163
210120  03 -0.128
210120  04 -0.287
210120  05 -0.183
210120  06  0.048
210120  07  0.162
210120  08  0.590
210120  09  0.655
210120  10  0.673
210120  11  0.812
210120  12  0.458
210120  13 -0.011
210120  14  0.115
210120  15  0.038
210120  16  0.205
210120  17  0.551
210120  18 -0.162
210120  19 -0.324
210120  20  0.154
210120  21  0.130
210120  22  0.115
210120  23 -0.214
210120  24 -0.359
210121  01 -0.060
210121  02 -0.002
210121  03 -0.086
210121  04 -0.223
210121  05  0.023
210121  06  0.345
210121  07  0.480
210121  08  1.246
210121  09  1.617
210121  10  1.866
210121  11  1.258
210121  12  0.786
210121  13  0.676
210121  14  0.816
210121  15  0.831
210121  16  1.004
210121  17  0.998
210121  18  1.188
210121  19  1.115
210121  20  0.673
210121  21  0.762
210121  22  0.495
210121  23 -0.027
210121  24 -0.597
210122  01  1.169
210122  02  2.609
210122  03  0.009
210122  04  0.184
210122  05  0.018
210122  06  0.032
210122  07  0.996
210122  08  2.161
210122  09  2.454
210122  10  2.104
210122  11  1.182
210122  12  0.084
210122  13  0.436
210122  14  1.139
210122  15  1.131
210122  16  1.162
210122  17  2.410
210122  18  3.400
210122  19  2.961
210122  20  2.200
210122  21  0.829
210122  22  0.377
210122  23  0.877
210122  24  0.731
210123  01 -1.265
210123  02 -1.199
210123  03 -1.532
210123  04 -1.312
210123  05 -0.377
210123  06 -0.549
210123  07 -0.128
210123  08  0.209
210123  09  0.592
210123  10  1.287
210123  11  1.328
210123  12  0.792
210123  13  0.785
210123  14  0.153
210123  15  0.604
210123  16  1.134
210123  17  1.098
210123  18  2.501
210123  19  3.470
210123  20  4.463
210123  21  4.565
210123  22  2.727
210123  23  3.255
210123  24  5.115
210124  01  1.514
210124  02  2.817
210124  03  0.898
210124  04  2.094
210124  05  2.008
210124  06  1.352
210124  07  3.422
210124  08  3.797
210124  09  4.295
210124  10  3.085
210124  11  2.457
210124  12 -0.031
210124  13 -0.096
210124  14  0.157
210124  15  0.810
210124  16  0.835
210124  17  1.653
210124  18  2.746
210124  19  3.213
210124  20  1.459
210124  21  1.394
210124  22  1.218
210124  23  0.193
210124  24 -0.054
210125  01 -0.465
210125  02 -0.536
210125  03 -0.489
210125  04  0.480
210125  05  0.773
210125  06  0.940
210125  07  3.879
210125  08  4.220
210125  09  3.898
210125  10  5.348
210125  11  4.721
210125  12  3.472
210125  13  3.383
210125  14  1.409
210125  15  0.338
210125  16  1.546
210125  17  2.229
210125  18  2.681
210125  19  1.834
210125  20  0.930
210125  21  1.059
210125  22  0.580
210125  23  0.705
210125  24  0.519
210126  01  0.998
210126  02  1.247
210126  03  1.539
210126  04  1.473
210126  05  1.426
210126  06  2.408
210126  07  2.847
210126  08  5.939
210126  09  6.115
210126  10  5.236
210126  11  6.007
210126  12  6.441
210126  13  4.249
210126  14  1.616
210126  15  1.929
210126  16  1.757
210126  17  3.573
210126  18  5.756
210126  19  3.471
210126  20  1.884
210126  21  1.608
210126  22  0.360
210126  23 -0.651
210126  24 -0.376
210127  01  0.199
210127  02 -0.382
210127  03 -0.237
210127  04 -0.016
210127  05 -0.224
210127  06  0.178
210127  07  0.486
210127  08  2.473
210127  09  3.129
210127  10  2.531
210127  11  1.683
210127  12  1.346
210127  13  1.278
210127  14  1.959
210127  15  2.578
210127  16  4.249
210127  17  3.137
210127  18  2.135
210127  19  2.563
210127  20  3.074
210127  21  2.084
210127  22  0.817
210127  23  1.052
210127  24  0.952
210128  01  1.529
210128  02  1.854
210128  03  1.608
210128  04  1.916
210128  05  1.717
210128  06  0.398
210128  07 -0.272
210128  08  0.808
210128  09  1.530
210128  10  2.038
210128  11 -0.274
210128  12  0.482
210128  13  0.199
210128  14 -0.251
210128  15 -0.084
210128  16  0.768
210128  17  0.553
210128  18  0.145
210128  19 -0.140
210128  20 -0.023
210128  21 -0.050
210128  22  0.341
210128  23  1.110
210128  24 -0.255
210129  01 -0.917
210129  02 -0.925
210129  03 -1.019
210129  04 -0.699
210129  05  0.516
210129  06 -0.018
210129  07  0.375
210129  08  1.068
210129  09  1.022
210129  10  0.643
210129  11  1.438
210129  12  1.427
210129  13  1.744
210129  14  3.315
210129  15  3.728
210129  16  2.446
210129  17  2.909
210129  18  2.855
210129  19  1.425
210129  20  0.796
210129  21  0.491
210129  22 -0.439
210129  23 -0.269
210129  24 -0.666
210130  01 -0.112
210130  02 -0.005
210130  03  0.050
210130  04 -0.025
210130  05 -0.069
210130  06 -0.071
210130  07 -0.065
210130  08  0.382
210130  09  0.865
210130  10  1.381
210130  11  0.539
210130  12  0.351
210130  13  0.310
210130  14  0.461
210130  15  0.381
210130  16  0.522
210130  17  0.429
210130  18  0.864
210130  19 -0.051
210130  20 -0.073
210130  21 -0.210
210130  22 -0.125
210130  23 -0.118
210130  24 -0.244
210131  01 -0.123
210131  02 -0.071
210131  03  0.007
210131  04  0.496
210131  05  0.570
210131  06  0.593
210131  07  1.632
210131  08  1.966
210131  09  1.573
210131  10  1.176
210131  11  2.200
210131  12  0.795
210131  13  1.111
210131  14  0.805
210131  15  0.694
210131  16  0.596
210131  17  0.287
210131  18  2.087
210131  19  2.320
210131  20  1.275
210131  21  1.033
210131  22  0.327
210131  23  0.270
210131  24  0.833
210201  01  0.834
210201  02  1.490
210201  03  0.718
210201  04  1.034
210201  05  0.344
210201  06  0.130
210201  07  0.152
210201  08  0.649
210201  09 -0.434
210201  10  0.430
210201  11  0.348
210201  12 -0.194
210201  13 -0.016
210201  14 -0.030
210201  15  0.044
210201  16 -0.551
210201  17 -0.482
210201  18 -0.337
210201  19  0.280
210201  20  0.151
210201  21  0.699
210201  22  0.820
210201  23  1.284
210201  24  0.626
210202  01  1.492
210202  02  2.550
210202  03  2.400
210202  04  1.800
210202  05  1.327
210202  06  0.015
210202  07  1.382
210202  08  2.959
210202  09  1.335
210202  10  0.835
210202  11  0.635
210202  12 -0.634
210202  13 -0.067
210202  14  0.188
210202  15  0.942
210202  16  1.733
210202  17 -0.460
210202  18  1.014
210202  19  1.716
210202  20  1.772
210202  21  1.350
210202  22 -0.090
210202  23  0.006
210202  24 -0.830
210203  01 -0.438
210203  02 -0.205
210203  03  0.230
210203  04  1.148
210203  05  1.071
210203  06  1.294
210203  07  1.615
210203  08  3.336
210203  09  4.408
210203  10  3.573
210203  11  1.955
210203  12  1.440
210203  13  1.004
210203  14  0.679
210203  15  3.624
210203  16  5.664
210203  17  4.400
210203  18  5.360
210203  19  5.882
210203  20  5.194
210203  21  5.888
210203  22  2.511
210203  23  1.621
210203  24  0.758
210204  01  1.558
210204  02  0.724
210204  03 -0.007
210204  04 -0.199
210204  05  0.666
210204  06  0.797
210204  07  1.630
210204  08  2.832
210204  09  3.048
210204  10  1.942
210204  11  1.206
210204  12  1.245
210204  13  0.932
210204  14  0.530
210204  15  0.602
210204  16  0.553
210204  17  0.579
210204  18  0.426
210204  19  0.424
210204  20  0.128
210204  21  0.292
210204  22 -0.223
210204  23 -0.008
210204  24 -0.049
210205  01 -0.754
210205  02 -0.527
210205  03  0.043
210205  04  0.261
210205  05  0.135
210205  06  0.533
210205  07  0.654
210205  08  0.447
210205  09  0.046
210205  10  0.302
210205  11 -0.068
210205  12  0.311
210205  13  0.870
210205  14  0.337
210205  15  0.471
210205  16  1.887
210205  17  2.286
210205  18  2.318
210205  19  2.451
210205  20  2.048
210205  21  0.144
210205  22 -0.103
210205  23  0.026
210205  24  0.302
210206  01  0.172
210206  02 -0.313
210206  03 -0.182
210206  04 -0.172
210206  05  0.121
210206  06 -0.091
210206  07 -0.541
210206  08 -0.058
210206  09  0.096
210206  10  0.138
210206  11 -0.117
210206  12 -0.259
210206  13 -0.144
210206  14  0.262
210206  15  0.232
210206  16  0.139
210206  17 -0.023
210206  18  0.094
210206  19 -0.089
210206  20 -0.060
210206  21  0.117
210206  22 -0.093
210206  23 -0.221
210206  24 -0.166
210207  01 -0.245
210207  02 -0.272
210207  03 -0.262
210207  04 -0.193
210207  05 -0.229
210207  06 -0.037
210207  07  0.051
210207  08  0.263
210207  09  0.339
210207  10  0.228
210207  11  0.324
210207  12  0.203
210207  13  0.200
210207  14  0.699
210207  15  0.422
210207  16  0.547
210207  17  0.494
210207  18  0.264
210207  19  0.269
210207  20  0.214
210207  21  0.412
210207  22  0.131
210207  23  0.209
210207  24  0.170
210208  01  0.013
210208  02 -0.061
210208  03 -0.101
210208  04  0.007
210208  05  0.301
210208  06  0.166
210208  07  0.167
210208  08  0.153
210208  09  0.273
210208  10  1.005
210208  11  1.125
210208  12  0.126
210208  13  0.253
210208  14  0.054
210208  15  0.095
210208  16  0.105
210208  17 -0.128
210208  18  0.413
210208  19  0.155
210208  20 -0.090
210208  21 -0.176
210208  22 -0.474
210208  23  0.017
210208  24 -0.265
210209  01 -0.328
210209  02 -0.267
210209  03 -0.386
210209  04 -0.210
210209  05 -0.429
210209  06 -0.480
210209  07  2.105
210209  08  1.914
210209  09  3.246
210209  10  6.529
210209  11  0.440
210209  12  0.705
210209  13  0.739
210209  14  0.260
210209  15  0.313
210209  16  0.423
210209  17 -0.231
210209  18  0.810
210209  19  0.785
210209  20  0.641
210209  21  1.126
210209  22  0.535
210209  23 -0.736
210209  24 -0.819
210210  01 -0.510
210210  02 -0.598
210210  03 -0.386
210210  04 -0.194
210210  05 -0.349
210210  06  0.157
210210  07  0.797
210210  08  0.696
210210  09  0.200
210210  10 -0.201
210210  11 -0.568
210210  12  0.009
210210  13 -0.124
210210  14  0.351
210210  15  0.404
210210  16  0.452
210210  17  0.462
210210  18  0.710
210210  19  0.564
210210  20  0.806
210210  21  1.177
210210  22  0.539
210210  23  1.699
210210  24  1.555
210211  01  0.173
210211  02  0.229
210211  03  2.247
210211  04  1.176
210211  05  0.724
210211  06  2.206
210211  07  3.638
210211  08  6.184
210211  09  6.654
210211  10  8.267
210211  11  7.957
210211  12  0.392
210211  13  0.276
210211  14  0.510
210211  15  0.719
210211  16  1.291
210211  17  0.672
210211  18  0.577
210211  19 -1.153
210211  20 -0.293
210211  21 -0.733
210211  22 -0.217
210211  23  0.350
210211  24 -0.232
210212  01 -0.210
210212  02  0.076
210212  03 -0.243
210212  04 -0.081
210212  05  0.382
210212  06  0.258
210212  07  0.155
210212  08  0.319
210212  09  1.772
210212  10  2.861
210212  11  1.407
210212  12  0.227
210212  13 -0.140
210212  14 -0.354
210212  15 -0.012
210212  16 -0.042
210212  17  0.094
210212  18  0.384
210212  19  0.585
210212  20  0.361
210212  21  0.034
210212  22 -0.238
210212  23 -0.235
210212  24  0.025
210213  01 -0.032
210213  02  0.564
210213  03  0.178
210213  04 -0.103
210213  05 -0.385
210213  06 -0.517
210213  07 -0.139
210213  08 -0.543
210213  09  0.697
210213  10  1.090
210213  11  0.396
210213  12  0.161
210213  13  0.288
210213  14  0.170
210213  15  0.400
210213  16  0.280
210213  17  0.557
210213  18  0.886
210213  19  1.210
210213  20  0.488
210213  21  1.300
210213  22  1.323
210213  23  1.157
210213  24  0.739
210214  01 -0.186
210214  02  0.204
210214  03  0.720
210214  04  0.533
210214  05  0.354
210214  06  0.506
210214  07  0.334
210214  08  0.483
210214  09  0.333
210214  10  0.207
210214  11  0.267
210214  12  0.160
210214  13 -0.119
210214  14  0.344
210214  15  0.617
210214  16  0.422
210214  17  0.908
210214  18  1.163
210214  19  1.044
210214  20  0.974
210214  21  1.277
210214  22  1.153
210214  23  0.606
210214  24  0.655
210215  01  0.451
210215  02 -0.155
210215  03  0.039
210215  04 -0.001
210215  05 -0.022
210215  06  0.132
210215  07  0.601
210215  08  0.847
210215  09  0.715
210215  10  0.149
210215  11 -0.104
210215  12  0.523
210215  13  0.627
210215  14  1.553
210215  15  2.412
210215  16  2.432
210215  17  1.679
210215  18  0.969
210215  19  1.646
210215  20  0.670
210215  21  1.613
210215  22  0.796
210215  23  0.785
210215  24  0.372
210216  01  0.526
210216  02 -0.171
210216  03 -0.511
210216  04 -0.261
210216  05 -0.256
210216  06 -0.383
210216  07  0.372
210216  08  0.704
210216  09  1.606
210216  10  0.313
210216  11  0.099
210216  12  0.075
210216  13 -0.056
210216  14  0.931
210216  15  2.050
210216  16  3.137
210216  17  2.978
210216  18  2.747
210216  19  2.530
210216  20  1.423
210216  21  2.159
210216  22  2.237
210216  23  0.735
210216  24 -0.185
210217  01  0.400
210217  02  0.323
210217  03 -0.050
210217  04  0.366
210217  05  0.385
210217  06  0.532
210217  07  1.036
210217  08  2.223
210217  09  2.308
210217  10  1.479
210217  11  1.511
210217  12  1.306
210217  13  1.739
210217  14  1.173
210217  15  1.426
210217  16  1.574
210217  17  1.323
210217  18  1.435
210217  19  1.294
210217  20  0.976
210217  21  0.455
210217  22 -0.097
210217  23 -0.318
210217  24 -0.410
210218  01 -0.460
210218  02 -0.192
210218  03 -0.208
210218  04 -0.154
210218  05  0.491
210218  06  0.500
210218  07  0.633
210218  08  0.615
210218  09  0.925
210218  10  0.395
210218  11  0.378
210218  12  0.490
210218  13  0.026
210218  14  0.685
210218  15  0.523
210218  16  0.899
210218  17  0.445
210218  18  0.184
210218  19  1.592
210218  20  1.223
210218  21  0.580
210218  22  0.513
210218  23  0.540
210218  24 -0.030
210219  01  0.045
210219  02  0.617
210219  03  0.966
210219  04  0.976
210219  05  0.380
210219  06  0.182
210219  07  0.663
210219  08  2.264
210219  09  0.762
210219  10  0.470
210219  11 -0.548
210219  12 -0.141
210219  13 -0.122
210219  14 -0.170
210219  15  0.178
210219  16  0.386
210219  17  0.753
210219  18  0.826
210219  19  0.852
210219  20  0.620
210219  21  0.622
210219  22  0.372
210219  23  0.280
210219  24  0.538
210220  01  0.792
210220  02  0.370
210220  03  0.525
210220  04  1.190
210220  05  0.977
210220  06  0.598
210220  07  0.517
210220  08  0.814
210220  09  0.811
210220  10  0.712
210220  11  0.570
210220  12  0.167
210220  13  0.285
210220  14  0.267
210220  15  0.060
210220  16  0.467
210220  17  0.662
210220  18  0.440
210220  19  0.136
210220  20 -0.028
210220  21  0.090
210220  22 -0.045
210220  23  0.034
210220  24  0.189
210221  01  0.117
210221  02  0.158
210221  03  0.400
210221  04  0.420
210221  05  0.718
210221  06  0.752
210221  07  1.101
210221  08  1.309
210221  09  1.396
210221  10  1.388
210221  11  1.200
210221  12  0.380
210221  13  0.295
210221  14  0.383
210221  15  0.622
210221  16  0.902
210221  17  1.140
210221  18  1.274
210221  19  5.751
210221  20  5.113
210221  21  3.854
210221  22  3.597
210221  23  2.305
210221  24  0.732
210222  01  0.703
210222  02  0.351
210222  03 -0.130
210222  04  0.640
210222  05  0.657
210222  06  0.489
210222  07  1.595
210222  08  2.433
210222  09  2.995
210222  10  1.832
210222  11  1.467
210222  12  0.284
210222  13 -0.263
210222  14  0.232
210222  15  0.807
210222  16  1.318
210222  17  2.147
210222  18  2.916
210222  19  2.915
210222  20  1.464
210222  21  1.090
210222  22  0.501
210222  23 -0.413
210222  24  0.416
210223  01  0.274
210223  02  0.601
210223  03  0.732
210223  04  1.283
210223  05  1.097
210223  06  0.671
210223  07  1.227
210223  08  1.533
210223  09  1.308
210223  10  0.783
210223  11  0.687
210223  12  0.957
210223  13  0.826
210223  14  0.511
210223  15  0.597
210223  16  0.675
210223  17  1.046
210223  18  1.573
210223  19  2.438
210223  20  3.037
210223  21  0.150
210223  22 -0.302
210223  23 -0.042
210223  24  0.004
210224  01  0.820
210224  02  1.105
210224  03  0.307
210224  04 -0.081
210224  05  0.084
210224  06 -0.174
210224  07  0.237
210224  08  1.779
210224  09  1.602
210224  10  1.002
210224  11  0.817
210224  12  0.574
210224  13  0.384
210224  14  0.256
210224  15  0.704
210224  16  1.015
210224  17  0.933
210224  18  1.085
210224  19  1.621
210224  20  3.002
210224  21  2.123
210224  22  2.072
210224  23  0.376
210224  24  0.393
210225  01  0.520
210225  02  0.004
210225  03  0.030
210225  04  0.518
210225  05 -0.422
210225  06 -0.142
210225  07  0.538
210225  08  2.023
210225  09  1.714
210225  10  0.275
210225  11  1.206
210225  12  0.945
210225  13  0.536
210225  14  0.304
210225  15  0.059
210225  16  1.452
210225  17  2.099
210225  18  0.222
210225  19 -0.994
210225  20 -0.968
210225  21 -0.953
210225  22 -0.181
210225  23 -0.168
210225  24 -0.640
210226  01 -0.364
210226  02 -1.367
210226  03 -0.598
210226  04 -0.721
210226  05  1.164
210226  06  4.964
210226  07  6.704
210226  08  7.767
210226  09  5.638
210226  10  2.716
210226  11  1.205
210226  12  0.644
210226  13  0.410
210226  14  0.447
210226  15  0.385
210226  16  0.318
210226  17  0.457
210226  18  1.091
210226  19  1.944
210226  20  0.944
210226  21  0.920
210226  22  2.169
210226  23  1.017
210226  24  2.353
210227  01  2.588
210227  02  2.385
210227  03  1.781
210227  04  1.096
210227  05  0.972
210227  06  0.139
210227  07  0.094
210227  08  0.876
210227  09  0.388
210227  10 -0.056
210227  11  0.160
210227  12  0.466
210227  13  0.634
210227  14  0.495
210227  15  0.547
210227  16  0.788
210227  17  0.613
210227  18 -0.674
210227  19  1.487
210227  20  3.230
210227  21  2.259
210227  22  3.505
210227  23  2.043
210227  24 -0.568
210228  01  0.380
210228  02  1.322
210228  03  1.025
210228  04  0.308
210228  05  1.034
210228  06  1.060
210228  07  0.468
210228  08  1.358
210228  09  1.421
210228  10  1.236
210228  11  1.454
210228  12  0.827
210228  13  0.336
210228  14  0.023
210228  15 -0.957
210228  16 -0.549
210228  17 -0.379
210228  18  0.326
210228  19  0.462
210228  20  0.526
210228  21  2.160
210228  22  0.984
210228  23  0.463
210228  24  0.248
210301  01 -0.271
210301  02 -0.474
210301  03 -0.355
210301  04  0.369
210301  05  0.600
210301  06  0.499
210301  07  0.171
210301  08  0.836
210301  09  0.551
210301  10  1.006
210301  11  0.759
210301  12  0.498
210301  13  0.270
210301  14  0.242
210301  15  0.264
210301  16  0.473
210301  17  0.155
210301  18  0.457
210301  19  0.841
210301  20  1.174
210301  21  0.706
210301  22  0.515
210301  23  0.890
210301  24  0.660
210302  01  0.442
210302  02  0.154
210302  03  0.550
210302  04  0.460
210302  05  0.733
210302  06  0.465
210302  07  0.367
210302  08  0.832
210302  09  0.493
210302  10  0.842
210302  11  0.745
210302  12  0.398
210302  13  0.273
210302  14  0.057
210302  15 -0.157
210302  16 -0.151
210302  17  0.176
210302  18  0.277
210302  19  0.820
210302  20  2.150
210302  21  1.942
210302  22  1.485
210302  23  0.350
210302  24 -0.354
210303  01 -0.309
210303  02 -0.874
210303  03 -0.713
210303  04 -1.202
210303  05 -0.590
210303  06 -0.280
210303  07 -0.833
210303  08  2.006
210303  09  5.741
210303  10  5.417
210303  11  4.860
210303  12  3.271
210303  13  1.752
210303  14  1.004
210303  15  2.097
210303  16  3.083
210303  17  4.192
210303  18  1.969
210303  19  0.796
210303  20 -0.472
210303  21 -1.183
210303  22 -1.962
210303  23 -2.173
210303  24 -1.720
210304  01 -1.197
210304  02 -2.367
210304  03 -1.933
210304  04 -2.610
210304  05 -1.857
210304  06 -0.990
210304  07  0.558
210304  08  2.770
210304  09  1.573
210304  10  5.070
210304  11  0.737
210304  12 -0.126
210304  13  0.590
210304  14  0.788
210304  15  0.710
210304  16  0.058
210304  17 -0.108
