CONTENT          stedelijke uurfactor
200106  09  4.873
200106  10  2.630
200106  11  1.917
200106  12  0.812
200106  13 -0.441
200106  14  0.174
200106  15  0.580
200106  16  1.361
200106  17  3.003
200106  18  2.897
200106  19  1.248
200106  20  3.442
200106  21  2.584
200106  22 -0.001
200106  23 -1.456
200106  24 -0.426
200107  01 -0.565
200107  02  0.664
200107  03  0.532
200107  04  1.579
200107  05  0.861
200107  06  0.352
200107  07  3.031
200107  08  6.638
200107  09  7.260
200107  10  6.235
200107  11  4.217
200107  12  0.559
200107  13  1.448
200107  14  0.817
200107  15  0.360
200107  16  1.577
200107  17  0.979
200107  18 -0.386
200107  19  1.228
200107  20  0.798
200107  21  0.958
200107  22  0.817
200107  23  0.876
200107  24 -0.256
200108  01 -0.559
200108  02 -0.128
200108  03  0.372
200108  04  1.077
200108  05  1.056
200108  06  0.408
200108  07  1.475
200108  08  2.704
200108  09  2.965
200108  10  3.137
200108  11  2.562
200108  12  1.804
200108  13  2.430
200108  14  3.112
200108  15  3.096
200108  16  3.577
200108  17  5.757
200108  18  3.297
200108  19  5.433
200108  20  6.538
200108  21  5.764
200108  22  3.711
200108  23  2.189
200108  24  2.866
200109  01  0.024
200109  02 -1.011
200109  03 -1.793
200109  04 -1.175
200109  05 -0.194
200109  06  0.170
200109  07  0.253
200109  08  2.351
200109  09  1.999
200109  10  1.311
200109  11  1.520
200109  12  1.698
200109  13  2.114
200109  14  1.580
200109  15  1.821
200109  16  1.870
200109  17  2.496
200109  18  2.027
200109  19  1.086
200109  20  1.532
200109  21  3.060
200109  22  1.910
200109  23  0.952
200109  24  0.740
200110  01  0.392
200110  02  0.252
200110  03  1.010
200110  04 -0.027
200110  05  0.705
200110  06  1.868
200110  07  3.902
200110  08  4.671
200110  09  6.883
200110  10  6.683
200110  11  3.318
200110  12  2.384
200110  13  1.761
200110  14  2.453
200110  15  1.903
200110  16  2.778
200110  17  4.534
200110  18  6.093
200110  19 13.132
200110  20 14.405
200110  21 13.741
200110  22 13.490
200110  23  6.050
200110  24  3.673
200111  01  3.478
200111  02  0.282
200111  03  1.409
200111  04  1.449
200111  05  0.984
200111  06  0.622
200111  07  0.348
200111  08  1.067
200111  09  1.221
200111  10  0.589
200111  11  1.601
200111  12  1.132
200111  13  0.860
200111  14  0.643
200111  15  1.110
200111  16  1.168
200111  17  1.245
200111  18  0.933
200111  19  1.173
200111  20  0.850
200111  21  0.712
200111  22  0.411
200111  23  0.676
200111  24  0.456
200112  01  0.203
200112  02  0.531
200112  03  0.505
200112  04  0.561
200112  05  0.579
200112  06  0.446
200112  07  0.410
200112  08  0.559
200112  09  0.886
200112  10  0.871
200112  11  0.884
200112  12  1.480
200112  13  2.130
200112  14  2.264
200112  15  1.847
200112  16  1.692
200112  17  1.557
200112  18  1.956
200112  19  1.663
200112  20  2.218
200112  21  1.431
200112  22  2.467
200112  23  2.564
200112  24  2.171
200113  01  1.500
200113  02  2.899
200113  03  0.079
200113  04  0.852
200113  05  1.277
200113  06  0.592
200113  07  1.926
200113  08  2.094
200113  09  1.827
200113  10  2.210
200113  11  1.965
200113  12  1.629
200113  13 -0.046
200113  14  0.512
200113  15  1.115
200113  16  1.743
200113  17  2.289
200113  18  1.205
200113  19  0.298
200113  20  0.269
200113  21 -0.041
200113  22  0.367
200113  23  1.394
200113  24 -0.154
200114  01 -0.205
200114  02 -0.374
200114  03 -0.135
200114  04  0.228
200114  05  0.104
200114  06  0.477
200114  07  1.483
200114  08  3.509
200114  09  2.899
200114  10  2.985
200114  11  2.705
200114  12  2.034
200114  13  1.897
200114  14  1.412
200114  15  1.291
200114  16  1.750
200114  17  1.358
200114  18  1.052
200114  19  0.952
200114  20  0.946
200114  21  0.729
200114  22  0.767
200114  23  1.020
200114  24  0.920
200115  01  0.663
200115  02  0.661
200115  03  0.635
200115  04  0.488
200115  05  0.415
200115  06  0.591
200115  07  0.929
200115  08  1.255
200115  09  1.520
200115  10  1.299
200115  11  1.153
200115  12  0.773
200115  13  0.725
200115  14  1.521
200115  15  1.727
200115  16  2.888
200115  17  6.421
200115  18  6.705
200115  19  5.213
200115  20  2.677
200115  21  2.823
200115  22  1.768
200115  23  1.652
200115  24  1.965
200116  01  1.486
200116  02  1.083
200116  03  2.231
200116  04  1.331
200116  05  0.342
200116  06  1.453
200116  07  0.950
200116  08  3.033
200116  09  4.048
200116  10  2.804
200116  11  2.800
200116  12  3.209
200116  13  2.806
200116  14  1.473
200116  15  0.497
200116  16  0.127
200116  17  1.170
200116  18  1.667
200116  19  0.912
200116  20  2.150
200116  21  1.321
200116  22  1.207
200116  23  1.311
200116  24  0.278
200117  01 -0.373
200117  02 -0.514
200117  03  0.124
200117  04  0.497
200117  05  1.269
200117  06  1.223
200117  07  0.496
200117  08  2.166
200117  09  3.548
200117  10  4.579
200117  11  3.685
200117  12  2.504
200117  13  2.244
200117  14  3.416
200117  15  2.899
200117  16  3.038
200117  17  3.178
200117  18  3.384
200117  19  3.165
200117  20  4.147
200117  21  2.180
200117  22  2.754
200117  23  2.038
200117  24  1.938
200118  01  0.530
200118  02  1.465
200118  03  0.591
200118  04  0.746
200118  05  0.763
200118  06  1.609
200118  07  1.414
200118  08  2.814
200118  09  1.544
200118  10  2.775
200118  11  3.333
200118  12  3.686
200118  13  2.763
200118  14  2.468
200118  15  3.586
200118  16  4.854
200118  17  6.472
200118  18  8.144
200118  19  9.224
200118  20  9.668
200118  21  9.973
200118  22  9.397
200118  23  8.307
200118  24  6.380
200119  01  3.625
200119  02  4.447
200119  03  3.651
200119  04  1.294
200119  05  1.812
200119  06  2.899
200119  07  1.336
200119  08  0.655
200119  09  0.982
200119  10  1.489
200119  11 -0.176
200119  12  0.587
200119  13  1.069
200119  14  1.266
200119  15  1.701
200119  16  1.457
200119  17  2.974
200119  18  6.141
200119  19  7.816
200119  20  6.052
200119  21  4.956
200119  22  3.801
200119  23  4.485
200119  24  6.403
200120  01  8.793
200120  02  9.379
200120  03 10.258
200120  04 10.272
200120  05  8.364
200120  06  7.542
200120  07  9.209
200120  08 11.136
200120  09  9.879
200120  10  8.820
200120  11  6.834
200120  12  4.539
200120  13  1.975
200120  14 -0.222
200120  15 -0.102
200120  16  3.129
200120  17  5.881
200120  18  7.429
200120  19  9.113
200120  20  8.713
200120  21  6.193
200120  22  4.584
200120  23  6.088
200120  24  4.074
200121  01  1.019
200121  02  1.492
200121  03  0.280
200121  04  0.471
200121  05 -0.404
200121  06 -0.780
200121  07  0.453
200121  08  0.334
200121  09  0.212
200121  10  0.800
200121  11  1.872
200121  12  4.698
200121  13  4.994
200121  14  1.565
200121  15  1.720
200121  16  3.292
200121  17  5.112
200121  18  6.551
200121  19  5.045
200121  20  5.222
200121  21  4.494
200121  22  3.623
200121  23  0.060
200121  24  1.335
200122  01  2.624
200122  02  1.816
200122  03  1.421
200122  04 -0.974
200122  05 -1.031
200122  06 -1.409
200122  07 -1.021
200122  08  0.574
200122  09  0.311
200122  10 -0.044
200122  11 -0.605
200122  12 -0.115
200122  13  0.100
200122  14  0.124
200122  15  0.968
200122  16  1.905
200122  17  4.505
200122  18  6.661
200122  19  8.127
200122  20  6.832
200122  21 11.132
200122  22 12.051
200122  23 10.967
200122  24 10.053
200123  01 13.337
200123  02 10.389
200123  03  5.932
200123  04  5.101
200123  05  5.746
200123  06  2.821
200123  07  4.564
200123  08  7.039
200123  09  7.652
200123  10  5.630
200123  11  3.720
200123  12  1.493
200123  13  3.475
200123  14  3.868
200123  15  3.836
200123  16 -0.663
200123  17 -0.646
200123  18 -1.422
200123  19 -1.575
200123  20  3.868
200123  21  4.000
200123  22  1.289
200123  23  0.168
200123  24 -1.215
200124  01 -3.416
200124  02 -3.032
200124  03 -3.406
200124  04 -2.643
200124  05 -0.439
200124  06 -0.099
200124  07  0.572
200124  08  0.921
200124  09  0.124
200124  10  0.066
200124  11 -0.881
200124  12  0.437
200124  13  2.712
200124  14  3.617
200124  15  2.499
200124  16  0.818
200124  17  0.331
200124  18 -1.452
200124  19 -2.418
200124  20 -2.172
200124  21 -0.871
200124  22 -0.537
200124  23 -0.498
200124  24 -0.876
200125  01 -0.264
200125  02  0.565
200125  03 -1.000
200125  04 -0.705
200125  05  0.451
200125  06 -0.093
200125  07 -0.564
200125  08  0.109
200125  09  1.333
200125  10  0.817
200125  11  0.487
200125  12  0.257
200125  13  0.856
200125  14  0.803
200125  15  0.542
200125  16  0.474
200125  17  0.281
200125  18 -0.101
200125  19 -0.489
200125  20 -0.288
200125  21  1.104
200125  22  1.129
200125  23 -0.366
200125  24  0.815
200126  01  0.532
200126  02  0.824
200126  03  1.888
200126  04  1.870
200126  05 -0.011
200126  06 -0.051
200126  07 -0.261
200126  08 -1.619
200126  09 -2.263
200126  10  0.289
200126  11  1.228
200126  12  1.664
200126  13  2.807
200126  14  2.693
200126  15  1.416
200126  16  0.701
200126  17  1.553
200126  18  3.045
200126  19  2.214
200126  20  2.859
200126  21  2.059
200126  22 -0.179
200126  23  0.571
200126  24  0.969
200127  01 -0.597
200127  02 -0.194
200127  03 -0.078
200127  04  0.056
200127  05  0.928
200127  06  0.953
200127  07  2.596
200127  08  4.208
200127  09  5.448
200127  10  3.137
200127  11  3.228
200127  12  3.018
200127  13  1.948
200127  14  2.167
200127  15  3.328
200127  16  3.434
200127  17  4.014
200127  18  3.121
200127  19  2.665
200127  20  2.558
200127  21  1.005
200127  22  0.812
200127  23  0.040
200127  24  0.147
200128  01  0.818
200128  02  1.851
200128  03  0.900
200128  04  1.418
200128  05  1.048
200128  06  2.277
200128  07  2.445
200128  08  3.605
200128  09  3.444
200128  10  3.340
200128  11  3.834
200128  12  3.735
200128  13  3.755
200128  14  3.758
200128  15  3.844
200128  16  4.273
200128  17  3.674
200128  18  3.150
200128  19  3.785
200128  20  3.722
200128  21  2.946
200128  22  1.421
200128  23  1.615
200128  24  1.430
200129  01  0.969
200129  02  0.413
200129  03  0.436
200129  04  0.588
200129  05  0.693
200129  06  1.693
200129  07  2.639
200129  08  2.583
200129  09  4.076
200129  10  4.096
200129  11  3.606
200129  12  4.399
200129  13  3.031
200129  14  3.159
200129  15  3.039
200129  16  3.196
200129  17  4.937
200129  18  6.192
200129  19  4.364
200129  20  3.645
200129  21  3.090
200129  22  1.952
200129  23  1.970
200129  24  1.531
200130  01  0.850
200130  02  1.452
200130  03  0.988
200130  04  0.924
200130  05  0.754
200130  06  0.740
200130  07  1.850
200130  08  3.036
200130  09  3.941
200130  10  4.196
200130  11  2.319
200130  12  2.988
200130  13  1.646
200130  14  1.347
200130  15  1.093
200130  16  2.539
200130  17  3.115
200130  18  2.214
200130  19  1.223
200130  20  1.917
200130  21  0.608
200130  22  0.538
200130  23  1.313
200130  24  0.220
200131  01  0.032
200131  02  0.050
200131  03 -0.185
200131  04  0.083
200131  05  0.904
200131  06  0.720
200131  07  1.997
200131  08  4.088
200131  09  5.115
200131  10  2.508
200131  11  2.333
200131  12  2.400
200131  13  2.292
200131  14  2.455
200131  15  2.322
200131  16  3.442
200131  17  2.467
200131  18  3.624
200131  19  3.322
200131  20  3.818
200131  21  2.388
200131  22  2.087
200131  23  1.227
200131  24  2.254
200201  01  1.469
200201  02  1.478
200201  03  0.837
200201  04  0.936
200201  05  1.041
200201  06  0.767
200201  07  0.267
200201  08  1.473
200201  09  0.465
200201  10  0.882
200201  11  0.941
200201  12  1.298
200201  13  1.952
200201  14  0.598
200201  15  0.746
200201  16  0.836
200201  17  0.671
200201  18  1.044
200201  19  1.106
200201  20  0.822
200201  21  1.330
200201  22  0.740
200201  23  0.937
200201  24  0.768
200202  01  0.267
200202  02  0.407
200202  03  0.347
200202  04  0.608
200202  05  0.416
200202  06  0.557
200202  07  1.188
200202  08  0.953
200202  09  0.664
200202  10  0.642
200202  11  1.344
200202  12  1.264
200202  13  2.947
200202  14  1.024
200202  15  1.714
200202  16  1.145
200202  17  0.787
200202  18  1.166
200202  19  0.985
200202  20  0.952
200202  21  0.627
200202  22  0.257
200202  23  0.018
200202  24  0.184
200203  01  0.607
200203  02  0.309
200203  03 -0.202
200203  04 -0.011
200203  05 -0.003
200203  06  0.549
200203  07  1.192
200203  08  2.180
200203  09  2.523
200203  10  2.431
200203  11  3.682
200203  12  3.256
200203  13  2.527
200203  14  2.248
200203  15  2.561
200203  16  2.885
200203  17  3.486
200203  18  2.976
200203  19  3.076
200203  20  2.946
200203  21  3.424
200203  22  5.060
200203  23  6.464
200203  24  2.138
200204  01  1.488
200204  02  1.310
200204  03  1.338
200204  04  1.966
200204  05  1.916
200204  06  1.147
200204  07  2.424
200204  08  4.470
200204  09  5.061
200204  10  5.936
200204  11  4.359
200204  12  3.183
200204  13  2.936
200204  14  2.830
200204  15  3.879
200204  16  5.939
200204  17  4.380
200204  18  5.063
200204  19  4.384
200204  20  2.173
200204  21  3.223
200204  22  4.330
200204  23  3.139
200204  24  4.062
200205  01  3.511
200205  02  3.672
200205  03  3.048
200205  04  1.557
200205  05  2.252
200205  06  6.682
200205  07 10.723
200205  08 17.658
200205  09 28.199
200205  10 22.446
200205  11  9.852
200205  12  5.135
200205  13  4.350
200205  14  4.899
200205  15  4.133
200205  16  3.233
200205  17  5.060
200205  18  7.919
200205  19  7.466
200205  20  5.995
200205  21  7.768
200205  22  6.076
200205  23  4.447
200205  24  3.972
200206  01  2.861
200206  02  4.375
200206  03  3.502
200206  04  3.676
200206  05  3.520
200206  06  2.349
200206  07  3.090
200206  08  4.505
200206  09  4.792
200206  10  5.823
200206  11  3.780
200206  12  2.554
200206  13  2.960
200206  14  3.772
200206  15  4.052
200206  16  6.245
200206  17  6.974
200206  18  7.696
200206  19  9.024
200206  20  8.232
200206  21 10.690
200206  22  9.115
200206  23  8.348
200206  24  5.969
200207  01  1.485
200207  02  1.426
200207  03  0.199
200207  04 -0.459
200207  05  1.058
200207  06 -0.878
200207  07 -0.083
200207  08 -1.466
200207  09 -1.590
200207  10  0.091
200207  11  0.402
200207  12  1.175
200207  13  0.922
200207  14  0.514
200207  15  0.031
200207  16 -0.445
200207  17 -0.102
200207  18  1.267
200207  19 -0.546
200207  20 -1.216
200207  21 -1.472
200207  22 -0.803
200207  23 -0.168
200207  24 -0.491
200208  01 -0.800
200208  02 -0.316
200208  03  0.206
200208  04 -0.093
200208  05  0.036
200208  06  0.150
200208  07  0.406
200208  08  0.909
200208  09  2.032
200208  10  2.026
200208  11  0.862
200208  12  0.679
200208  13  1.307
200208  14  2.369
200208  15  2.162
200208  16  3.167
200208  17  3.534
200208  18  2.287
200208  19  3.535
200208  20  2.889
200208  21  3.265
200208  22  3.284
200208  23  1.426
200208  24  0.786
200209  01  0.257
200209  02 -0.068
200209  03  0.632
200209  04  0.163
200209  05  0.236
200209  06  0.429
200209  07  0.282
200209  08  0.150
200209  09  0.587
200209  10  0.907
200209  11  0.814
200209  12  0.879
200209  13  1.092
200209  14  1.034
200209  15  1.035
200209  16  1.013
200209  17  1.067
200209  18  1.506
200209  19  1.611
200209  20  1.542
200209  21  1.580
200209  22  1.278
200209  23  1.057
200209  24  0.916
200210  01 -0.072
200210  02  0.137
200210  03  0.045
200210  04  0.070
200210  05  0.320
200210  06  0.360
200210  07  1.356
200210  08  2.129
200210  09  2.893
200210  10  2.209
200210  11  2.427
200210  12  2.141
200210  13  1.784
200210  14  1.427
200210  15  1.416
200210  16  2.012
200210  17  1.508
200210  18  3.004
200210  19  2.007
200210  20  1.338
200210  21  2.177
200210  22  2.089
200210  23  2.266
200210  24  0.987
200211  01  0.508
200211  02  0.593
200211  03  0.520
200211  04  0.389
200211  05  0.384
200211  06  0.650
200211  07  1.521
200211  08  2.605
200211  09  2.975
200211  10  2.295
200211  11  2.405
200211  12  2.231
200211  13  2.164
200211  14  2.263
200211  15  2.394
200211  16  2.824
200211  17  2.692
200211  18  3.296
200211  19  2.615
200211  20  2.233
200211  21  1.777
200211  22  1.420
200211  23  0.890
200211  24  0.786
200212  01  0.472
200212  02  0.416
200212  03  0.265
200212  04  0.287
200212  05  0.399
200212  06  0.690
200212  07  1.836
200212  08  3.724
200212  09  4.335
200212  10  3.787
200212  11  3.585
200212  12  2.943
200212  13  2.571
200212  14  2.156
200212  15  2.188
200212  16  2.642
200212  17  3.196
200212  18  4.129
200212  19  3.533
200212  20  3.366
200212  21  3.832
200212  22  3.311
200212  23  3.807
200212  24  1.922
200213  01 -0.098
200213  02  0.794
200213  03 -0.631
200213  04  0.469
200213  05  0.328
200213  06  0.654
200213  07  1.794
200213  08  1.837
200213  09  0.996
200213  10  0.773
200213  11  2.213
200213  12  2.351
200213  13  1.836
200213  14  2.092
200213  15  2.224
200213  16  3.003
200213  17  2.809
200213  18  2.955
200213  19  3.567
200213  20  5.987
200213  21  4.606
200213  22  6.886
200213  23  6.127
200213  24  5.119
200214  01  2.727
200214  02  1.275
200214  03  1.035
200214  04  1.619
200214  05  1.514
200214  06  2.275
200214  07  3.369
200214  08  4.368
200214  09  9.136
200214  10  7.356
200214  11  6.963
200214  12  4.214
200214  13  1.646
200214  14  1.931
200214  15  2.276
200214  16  2.560
200214  17  2.704
200214  18  4.140
200214  19  3.334
200214  20  1.228
200214  21  0.878
200214  22  1.004
200214  23  1.177
200214  24  1.326
200215  01  1.049
200215  02  0.858
200215  03  0.323
200215  04 -0.183
200215  05 -0.039
200215  06  0.526
200215  07  0.640
200215  08  1.158
200215  09  1.095
200215  10 -0.435
200215  11  0.961
200215  12  0.548
200215  13  0.275
200215  14  0.685
200215  15  0.775
200215  16  0.919
200215  17  0.625
200215  18  0.729
200215  19  0.855
200215  20  0.548
200215  21  0.400
200215  22  0.564
200215  23  0.549
200215  24  0.436
200216  01  0.323
200216  02  0.513
200216  03  0.660
200216  04  0.246
200216  05  0.420
200216  06  0.308
200216  07  0.326
200216  08  0.280
200216  09  0.119
200216  10  0.537
200216  11  0.606
200216  12  0.663
200216  13  0.942
200216  14  1.080
200216  15  0.716
200216  16  0.820
200216  17  1.715
200216  18  1.645
200216  19  2.128
200216  20  1.219
200216  21  1.055
200216  22  0.836
200216  23  0.951
200216  24  0.633
200217  01  0.227
200217  02  0.318
200217  03  0.506
200217  04  0.237
200217  05  0.302
200217  06  0.816
200217  07  2.441
200217  08  2.716
200217  09  2.847
200217  10  1.626
200217  11  1.366
200217  12  1.058
200217  13  1.250
200217  14  2.291
200217  15  1.466
200217  16  1.326
200217  17  1.750
200217  18  1.278
200217  19  1.693
200217  20  1.440
200217  21  0.558
200217  22  1.866
200217  23  1.803
200217  24  0.889
200218  01  0.743
200218  02  0.791
200218  03  0.261
200218  04 -0.010
200218  05  0.387
200218  06  0.707
200218  07  2.618
200218  08  3.654
200218  09  2.718
200218  10  1.716
200218  11  1.318
200218  12  0.722
200218  13  1.214
200218  14  1.346
200218  15  1.167
200218  16  1.697
200218  17  2.178
200218  18  2.338
200218  19  1.652
200218  20  1.143
200218  21  2.266
200218  22  1.375
200218  23  1.942
200218  24  0.921
200219  01  0.197
200219  02  0.573
200219  03  0.713
200219  04  1.473
200219  05  2.189
200219  06  2.616
200219  07  5.198
200219  08  6.484
200219  09  5.688
200219  10  4.521
200219  11  3.193
200219  12  2.607
200219  13  2.295
200219  14  2.177
200219  15  2.064
200219  16  2.417
200219  17  2.202
200219  18  2.985
200219  19  3.374
200219  20  2.807
200219  21  2.499
200219  22  1.179
200219  23  0.548
200219  24  0.489
200220  01 -0.054
200220  02  0.264
200220  03  0.863
200220  04  0.900
200220  05  0.696
200220  06  0.579
200220  07  1.874
200220  08  3.146
200220  09  2.983
200220  10  2.422
200220  11  2.053
200220  12  2.365
200220  13  2.532
200220  14  2.565
200220  15  2.193
200220  16  2.662
200220  17  1.499
200220  18  1.996
200220  19  2.412
200220  20  2.716
200220  21  2.353
200220  22  2.225
200220  23  2.963
200220  24  2.499
200221  01  1.711
200221  02  0.797
200221  03  1.196
200221  04  0.173
200221  05  1.170
200221  06  1.592
200221  07  1.584
200221  08  4.436
200221  09  3.861
200221  10  2.029
200221  11  1.041
200221  12  0.063
200221  13  1.583
200221  14  1.517
200221  15  1.464
200221  16  1.418
200221  17  1.395
200221  18  1.401
200221  19  1.476
200221  20  1.385
200221  21  1.600
200221  22  1.473
200221  23  0.995
200221  24  0.814
200222  01  0.665
200222  02  0.248
200222  03  0.974
200222  04  0.202
200222  05  0.603
200222  06  0.803
200222  07  0.782
200222  08  0.477
200222  09  0.888
200222  10  1.124
200222  11  1.326
200222  12  0.854
200222  13  1.141
200222  14  1.480
200222  15  1.094
200222  16  1.612
200222  17  1.876
200222  18  1.163
200222  19  0.500
200222  20  0.636
200222  21  0.652
200222  22  1.089
200222  23  1.165
200222  24  1.476
200223  01  0.815
200223  02 -0.017
200223  03 -0.035
200223  04 -0.043
200223  05  0.582
200223  06  0.198
200223  07  0.780
200223  08  0.902
200223  09  0.570
200223  10  0.995
200223  11  1.215
200223  12  0.721
200223  13  0.378
200223  14  1.219
200223  15  1.814
200223  16  0.971
200223  17  1.238
200223  18  0.870
200223  19  0.296
200223  20  0.826
200223  21  1.019
200223  22  1.024
200223  23  1.686
200223  24  2.233
200224  01  3.668
200224  02  3.370
200224  03  3.479
200224  04  2.347
200224  05  1.370
200224  06  0.721
200224  07  2.446
200224  08  4.805
200224  09  3.565
200224  10  3.310
200224  11  2.993
200224  12  1.175
200224  13  1.955
200224  14  1.341
200224  15  1.500
200224  16  2.955
200224  17  3.328
200224  18  1.315
200224  19  0.978
200224  20  0.777
200224  21  0.881
200224  22  1.138
200224  23  0.967
200224  24  0.731
200225  01  0.472
200225  02  0.101
200225  03  0.419
200225  04  0.168
200225  05  0.525
200225  06  0.504
200225  07  1.618
200225  08  2.200
200225  09  3.896
200225  10  2.425
200225  11  1.681
200225  12  1.581
200225  13  0.911
200225  14  2.235
200225  15  1.241
200225  16  2.419
200225  17  2.915
200225  18  3.344
200225  19  4.054
200225  20  3.391
200225  21  3.340
200225  22  3.267
200225  23  2.928
200225  24  1.791
200226  01  3.234
200226  02  2.343
200226  03  2.928
200226  04  1.936
200226  05  1.282
200226  06  3.499
200226  07  7.437
200226  08  9.534
200226  09 12.018
200226  10  8.687
200226  11  7.328
200226  12  5.937
200226  13  5.660
200226  14  6.658
200226  15  5.173
200226  16  3.536
200226  17  4.476
200226  18  4.868
200226  19  9.632
200226  20  9.812
200226  21  9.127
200226  22  4.708
200226  23  4.647
200226  24  7.443
200227  01  3.499
200227  02  1.585
200227  03  2.172
200227  04  2.284
200227  05  1.494
200227  06  1.096
200227  07  1.822
200227  08  1.025
200227  09  2.828
200227  10  2.663
200227  11  3.561
200227  12  3.618
200227  13  2.518
200227  14  1.631
200227  15  1.447
200227  16  4.266
200227  17  6.115
200227  18  7.691
200227  19  4.677
200227  20  5.325
200227  21  4.618
200227  22  4.458
200227  23  3.747
200227  24  3.872
200228  01  4.424
200228  02  4.636
200228  03  3.148
200228  04  1.582
200228  05  1.370
200228  06  2.290
200228  07  3.260
200228  08  4.741
200228  09  6.949
200228  10  5.564
200228  11  1.521
200228  12  1.024
200228  13  0.584
200228  14  1.086
200228  15  0.564
200228  16  0.740
200228  17  1.940
200228  18  2.033
200228  19  1.400
200228  20  0.730
200228  21  0.023
200228  22  0.583
200228  23  0.982
200228  24  1.326
200229  01 -0.152
200229  02  0.044
200229  03  0.240
200229  04  0.902
200229  05  1.069
200229  06  0.455
200229  07  0.564
200229  08  0.538
200229  09  0.026
200229  10  0.584
200229  11  0.579
200229  12  0.456
200229  13  0.070
200229  14  0.319
200229  15  0.889
200229  16  0.871
200229  17  1.207
200229  18  0.979
200229  19  1.559
200229  20  1.280
200229  21  1.171
200229  22  1.370
200229  23  1.593
200229  24  0.897
200301  01  0.823
200301  02  0.561
200301  03  0.731
200301  04  1.424
200301  05  1.127
200301  06  0.299
200301  07  0.820
200301  08  1.067
200301  09  0.593
200301  10  0.982
200301  11  0.530
200301  12  0.349
200301  13  0.543
200301  14  0.501
200301  15  0.957
200301  16  0.908
200301  17  1.118
200301  18  1.582
200301  19  3.545
200301  20  2.782
200301  21  3.448
200301  22  2.449
200301  23  1.003
200301  24  0.790
200302  01  0.909
200302  02  1.294
200302  03  0.188
200302  04  0.348
200302  05 -0.459
200302  06  0.552
200302  07  2.673
200302  08  5.374
200302  09  5.529
200302  10  4.407
200302  11  1.705
200302  12  2.195
200302  13  2.537
200302  14  0.754
200302  15  1.671
200302  16  4.475
200302  17  4.406
200302  18  4.910
200302  19  5.796
200302  20  4.764
200302  21  5.459
200302  22  2.690
200302  23  5.273
200302  24  8.201
200303  01  3.733
200303  02  2.961
200303  03 -0.041
200303  04  1.206
200303  05  0.489
200303  06  0.445
200303  07  7.588
200303  08  6.532
200303  09  5.596
200303  10  1.494
200303  11  0.113
200303  12 -0.487
200303  13  0.233
200303  14  1.755
200303  15  2.837
200303  16  2.075
200303  17  2.732
200303  18  4.028
200303  19  7.601
200303  20  8.360
200303  21  6.477
200303  22  3.933
200303  23  4.979
200303  24  4.937
200304  01  1.590
200304  02  0.808
200304  03  1.669
200304  04  1.091
200304  05  2.123
200304  06  1.406
200304  07  4.923
200304  08  6.684
200304  09  4.862
200304  10  0.610
200304  11  1.175
200304  12  1.072
200304  13  0.537
200304  14  1.708
200304  15  3.077
200304  16  2.442
