CONTENT          stedelijke uurfactor
COMP             NO2
YEAR             2015
VERSION          1.0
RELEASE_DATE     4/3/2016
DATE_FORMAT      YYMMDD
DATA_FORMAT      F7.3
NODATA           -9.999

150303  23  2.042
150303  24  2.282
150304  01  1.343
150304  02  0.718
150304  03  0.524
150304  04  0.386
150304  05  0.975
150304  06  1.483
150304  07  2.287
150304  08  3.489
150304  09  2.520
150304  10  0.111
150304  11  0.136
150304  12 -1.257
150304  13 -1.451
150304  14 -0.777
150304  15 -0.279
150304  16  0.555
150304  17  0.138
150304  18  0.028
150304  19 -0.524
150304  20 -1.251
150304  21 -1.660
150304  22 -1.360
150304  23 -0.385
150304  24 -0.395
150305  01 -0.794
150305  02 -0.754
150305  03  0.040
150305  04  1.459
150305  05  3.135
150305  06  5.532
150305  07  7.657
150305  08  9.326
150305  09  8.762
150305  10  6.822
150305  11  4.776
150305  12  4.103
150305  13  2.752
150305  14  1.846
150305  15  1.688
150305  16  1.818
150305  17  1.909
150305  18  2.344
150305  19  6.608
150305  20  8.892
150305  21  9.342
150305  22 10.161
150305  23 10.284
150305  24  9.373
150306  01  6.664
150306  02  5.911
150306  03  4.879
150306  04  4.587
150306  05  5.064
150306  06  5.072
150306  07  4.985
150306  08  4.861
150306  09  3.879
150306  10  2.334
150306  11  2.948
150306  12  2.607
150306  13  1.703
150306  14  1.354
150306  15  1.806
150306  16  1.222
150306  17  0.754
150306  18  1.478
150306  19  3.793
150306  20  4.307
150306  21  3.348
150306  22  1.788
150306  23  1.433
150306  24  0.177
150307  01 -1.467
150307  02 -1.316
150307  03 -1.564
150307  04 -1.559
150307  05 -2.080
150307  06 -1.634
150307  07 -1.830
150307  08 -1.719
150307  09 -1.118
150307  10 -1.564
150307  11 -1.793
150307  12 -1.449
150307  13 -0.251
150307  14  0.524
150307  15  0.534
150307  16  0.359
150307  17  0.473
150307  18  1.228
150307  19  0.223
150307  20  0.100
150307  21 -1.205
150307  22 -2.306
150307  23 -1.345
150307  24 -0.654
150308  01  0.124
150308  02 -0.749
150308  03 -0.386
150308  04 -1.063
150308  05 -0.765
150308  06 -1.126
150308  07 -1.113
150308  08 -0.631
150308  09 -0.484
150308  10 -0.423
150308  11 -0.698
150308  12 -0.734
150308  13 -0.827
150308  14 -0.729
150308  15 -0.314
150308  16  0.399
150308  17  0.679
150308  18  0.711
150308  19 -0.216
150308  20  0.097
150308  21  0.877
150308  22  0.660
150308  23 -0.467
150308  24 -0.824
150309  01 -1.269
150309  02 -2.365
150309  03 -2.308
150309  04 -2.593
150309  05 -1.644
150309  06 -0.814
150309  07  2.531
150309  08  2.586
150309  09  5.432
150309  10  3.662
150309  11  1.638
150309  12  0.812
150309  13  0.947
150309  14  0.614
150309  15  0.865
150309  16  1.218
150309  17  2.360
150309  18  2.591
150309  19  4.434
150309  20  5.772
150309  21  5.743
150309  22  3.911
150309  23  4.111
150309  24  3.317
150310  01  2.454
150310  02  2.299
150310  03  1.850
150310  04  1.535
150310  05  0.903
150310  06  0.421
150310  07 -0.959
150310  08  2.106
150310  09  2.126
150310  10 -0.115
150310  11 -0.061
150310  12  0.189
150310  13 -0.009
150310  14 -0.078
150310  15 -0.687
150310  16 -1.065
150310  17 -1.817
150310  18 -1.554
150310  19 -1.348
150310  20 -1.071
150310  21 -0.726
150310  22 -0.844
150310  23 -0.387
150310  24  1.245
150311  01  2.400
150311  02  2.529
150311  03  2.378
150311  04  2.739
150311  05  3.112
150311  06  3.400
150311  07  5.810
150311  08  6.262
150311  09  5.001
150311  10  5.210
150311  11  4.363
150311  12  1.896
150311  13  1.923
150311  14  1.230
150311  15  0.533
150311  16  0.541
150311  17  0.982
150311  18  1.736
150311  19  3.681
150311  20  4.481
150311  21  6.717
150311  22  5.912
150311  23  5.839
150311  24  4.603
150312  01  2.506
150312  02  2.168
150312  03  2.537
150312  04  2.999
150312  05  3.136
150312  06  3.013
150312  07  3.519
150312  08  4.468
150312  09  3.109
150312  10  1.427
150312  11  0.000
150312  12  0.504
150312  13  1.758
150312  14  0.535
150312  15  0.214
150312  16  1.079
150312  17  1.524
150312  18  1.794
150312  19  1.400
150312  20  1.142
150312  21  0.526
150312  22 -0.375
150312  23 -0.711
150312  24 -2.017
150313  01 -2.902
150313  02 -2.317
150313  03 -2.085
150313  04 -1.547
150313  05 -1.899
150313  06 -2.529
150313  07 -2.146
150313  08 -1.128
150313  09 -0.873
150313  10 -2.022
150313  11 -1.588
150313  12 -1.754
150313  13 -1.323
150313  14 -1.252
150313  15 -0.377
150313  16  0.177
150313  17 -0.437
150313  18 -0.473
150313  19 -0.851
150313  20 -1.848
150313  21 -1.974
150313  22 -2.415
150313  23 -1.286
150313  24 -1.424
150314  01 -1.226
150314  02 -1.846
150314  03 -1.855
150314  04 -1.948
150314  05 -1.841
150314  06 -2.239
150314  07 -2.504
150314  08 -1.828
150314  09 -1.630
150314  10 -1.586
150314  11 -1.265
150314  12 -1.571
150314  13 -1.311
150314  14 -0.900
150314  15 -0.431
150314  16 -0.174
150314  17 -0.325
150314  18 -0.276
150314  19 -0.423
150314  20 -0.952
150314  21 -0.724
150314  22  0.006
150314  23 -0.118
150314  24 -0.012
150315  01 -0.362
150315  02 -0.183
150315  03 -0.691
150315  04 -1.179
150315  05 -0.724
150315  06 -0.456
150315  07 -1.175
150315  08 -1.490
150315  09 -1.118
150315  10 -0.605
150315  11 -0.527
150315  12 -1.000
150315  13 -0.484
150315  14 -0.547
150315  15 -0.762
150315  16 -0.636
150315  17 -0.807
150315  18 -0.428
150315  19 -0.153
150315  20  0.141
150315  21  0.103
150315  22  0.012
150315  23 -0.117
150315  24  0.112
150316  01  0.242
150316  02  0.353
150316  03  0.403
150316  04  0.808
150316  05  1.323
150316  06  1.664
150316  07  2.583
150316  08  3.491
150316  09  3.703
150316  10  3.582
150316  11  2.938
150316  12  2.844
150316  13  2.394
150316  14  2.571
150316  15  2.455
150316  16  2.871
150316  17  3.149
150316  18  4.022
150316  19  5.768
150316  20  8.974
150316  21  9.708
150316  22  9.303
150316  23  8.552
150316  24  8.463
150317  01  9.317
150317  02  8.197
150317  03  7.399
150317  04  6.992
150317  05  5.732
150317  06  5.265
150317  07  5.669
150317  08  7.282
150317  09  8.141
150317  10  6.777
150317  11  5.274
150317  12  3.175
150317  13  2.476
150317  14  2.028
150317  15  1.447
150317  16  1.095
150317  17  0.773
150317  18  0.717
150317  19  2.546
150317  20  1.017
150317  21  1.826
150317  22  2.591
150317  23  2.513
150317  24  1.851
150318  01  1.498
150318  02  0.635
150318  03  1.553
150318  04  1.651
150318  05  1.474
150318  06  1.261
150318  07  0.958
150318  08  0.919
150318  09 -0.375
150318  10 -2.661
150318  11 -2.658
150318  12 -2.321
150318  13 -1.566
150318  14 -1.102
150318  15 -0.307
150318  16 -0.441
150318  17 -1.657
150318  18 -2.821
150318  19 -5.340
150318  20 -8.373
150318  21 -6.274
150318  22 -7.071
150318  23 -7.847
150318  24 -7.782
150319  01 -7.911
150319  02 -7.492
150319  03 -7.735
150319  04 -6.677
150319  05 -5.751
150319  06 -5.713
150319  07 -3.339
150319  08 -2.221
150319  09 -1.565
150319  10 -1.626
150319  11 -1.440
150319  12 -0.956
150319  13 -0.532
150319  14  0.093
150319  15  0.518
150319  16  1.111
150319  17  1.061
150319  18  1.558
150319  19  2.671
150319  20  4.858
150319  21  5.603
150319  22  5.206
150319  23  5.711
150319  24  5.897
150320  01  5.698
150320  02  4.512
150320  03  3.649
150320  04  3.059
150320  05  2.707
150320  06  2.858
150320  07  2.273
150320  08  2.310
150320  09  2.683
150320  10  2.601
150320  11  2.682
150320  12  1.930
150320  13  1.326
150320  14  0.828
150320  15  0.561
150320  16  0.971
150320  17  1.411
150320  18  1.376
150320  19  1.683
150320  20  1.523
150320  21  2.110
150320  22  1.580
150320  23  2.739
150320  24  1.584
150321  01  0.475
150321  02 -0.729
150321  03 -1.345
150321  04 -0.345
150321  05 -0.235
150321  06 -0.641
150321  07 -1.051
150321  08 -1.117
150321  09 -0.949
150321  10 -2.278
150321  11 -3.359
150321  12 -3.233
150321  13 -3.225
150321  14 -3.485
150321  15 -3.686
150321  16 -3.200
150321  17 -3.908
150321  18 -4.094
150321  19 -4.491
150321  20 -3.652
150321  21 -3.436
150321  22 -2.879
150321  23 -2.615
150321  24 -2.446
150322  01 -1.728
150322  02 -1.346
150322  03 -1.166
150322  04 -1.460
150322  05 -1.557
150322  06 -1.857
150322  07 -1.294
150322  08 -1.197
150322  09 -0.954
150322  10 -0.435
150322  11 -0.286
150322  12 -0.377
150322  13 -0.286
150322  14 -0.125
150322  15 -0.123
150322  16 -0.184
150322  17 -0.050
150322  18  0.275
150322  19  0.760
150322  20  2.391
150322  21  3.789
150322  22  5.483
150322  23  6.685
150322  24  6.435
150323  01  5.443
150323  02  5.479
150323  03  5.683
150323  04  6.380
150323  05  7.106
150323  06  7.357
150323  07  8.755
150323  08 11.115
150323  09  9.957
150323  10  6.963
150323  11  3.858
150323  12  2.945
150323  13  2.575
150323  14  2.768
150323  15  2.966
150323  16  3.451
150323  17  4.008
150323  18  4.077
150323  19  3.610
150323  20  4.260
150323  21  5.223
150323  22  7.211
150323  23  8.542
150323  24  6.782
150324  01  4.275
150324  02  3.904
150324  03  2.834
150324  04  2.697
150324  05  2.803
150324  06  2.780
150324  07  3.021
150324  08  4.561
150324  09  4.731
150324  10  1.872
150324  11  0.931
150324  12  1.550
150324  13  0.761
150324  14  0.703
150324  15  0.874
150324  16  1.103
150324  17  1.515
150324  18  1.529
150324  19  2.337
150324  20  2.352
150324  21  1.473
150324  22 -1.348
150324  23 -1.514
150324  24 -2.478
150325  01 -2.332
150325  02 -1.718
150325  03 -1.943
150325  04 -2.233
150325  05 -3.107
150325  06 -3.497
150325  07 -2.710
150325  08 -2.004
150325  09 -1.305
150325  10 -0.739
150325  11  0.753
150325  12  0.722
150325  13  0.632
150325  14  1.684
150325  15  2.084
150325  16  2.344
150325  17  2.125
150325  18  1.800
150325  19  0.770
150325  20  0.917
150325  21  0.051
150325  22 -0.937
150325  23 -0.968
150325  24 -1.314
150326  01 -2.675
150326  02 -1.917
150326  03 -0.033
150326  04  1.068
150326  05  0.961
150326  06  2.952
150326  07  5.907
150326  08  5.391
150326  09  4.156
150326  10  2.527
150326  11  0.893
150326  12  0.812
150326  13  0.386
150326  14 -0.034
150326  15  0.069
150326  16  0.811
150326  17  1.530
150326  18  2.121
150326  19  2.391
150326  20  2.529
150326  21  2.818
150326  22  2.245
150326  23  1.556
150326  24  2.227
150327  01  0.902
150327  02  0.777
150327  03  1.054
150327  04  0.602
150327  05 -0.390
150327  06 -0.758
150327  07 -1.596
150327  08 -1.784
150327  09 -2.682
150327  10 -3.548
150327  11 -2.605
150327  12 -2.174
150327  13 -1.626
150327  14 -0.449
150327  15 -0.154
150327  16 -0.430
150327  17 -1.089
150327  18 -1.537
150327  19 -0.626
150327  20  0.579
150327  21  4.416
150327  22  7.963
150327  23 10.376
150327  24 10.268
150328  01  9.158
150328  02  9.086
150328  03  8.538
150328  04  7.576
150328  05  6.554
150328  06  6.130
150328  07  5.502
150328  08  4.990
150328  09  4.512
150328  10  3.425
150328  11  2.616
150328  12  2.565
150328  13  2.534
150328  14  2.863
150328  15  2.962
150328  16  2.609
150328  17  1.608
150328  18  0.776
150328  19  0.217
150328  20 -0.681
150328  21 -2.243
150328  22 -4.111
150328  23 -4.794
150328  24 -4.370
150329  01 -4.637
150329  02 -6.445
150329  03 -6.780
150329  04 -6.421
150329  05 -5.389
150329  06 -5.074
150329  07 -4.614
150329  08 -3.673
150329  09 -2.433
150329  10 -2.112
150329  11 -1.363
150329  12 -0.150
150329  13 -0.117
150329  14 -0.604
150329  15 -0.920
150329  16 -1.043
150329  17 -0.344
150329  18  0.030
150329  19  0.112
150329  20  0.521
150329  21  0.646
150329  22  0.690
150329  23  0.885
150329  24  0.591
150330  01  0.411
150330  02  0.626
150330  03  0.627
150330  04  0.655
150330  05  0.825
150330  06  1.565
150330  07  1.899
150330  08  2.409
150330  09  1.482
150330  10  0.741
150330  11  0.702
150330  12  0.286
150330  13 -0.058
150330  14  0.192
150330  15  0.413
150330  16  0.741
150330  17  0.866
150330  18  1.101
150330  19  2.209
150330  20  3.723
150330  21  3.052
150330  22  1.526
150330  23  0.909
150330  24  0.806
150331  01  0.901
150331  02  0.765
150331  03  0.296
150331  04 -0.008
150331  05 -0.077
150331  06  0.262
150331  07  0.361
150331  08  0.682
150331  09  0.394
150331  10  0.298
150331  11  0.406
150331  12  0.241
150331  13  0.329
150331  14  0.386
150331  15  0.383
150331  16  0.229
150331  17  0.392
150331  18  0.137
150331  19 -0.417
150331  20 -0.763
150331  21 -0.923
150331  22 -0.463
150331  23  0.122
150331  24 -0.372
150401  01 -0.582
150401  02 -0.380
150401  03  0.040
150401  04  0.219
150401  05  0.472
150401  06  1.262
150401  07  1.988
150401  08  2.224
150401  09  1.860
150401  10  1.226
150401  11  1.441
150401  12  1.327
150401  13  1.168
150401  14  1.055
150401  15  0.895
150401  16  0.838
150401  17  0.973
150401  18  1.104
150401  19  1.662
150401  20  2.173
150401  21  1.713
150401  22  1.097
150401  23  0.950
150401  24  1.327
150402  01  1.011
150402  02  0.984
150402  03  1.106
150402  04  0.815
150402  05  1.114
150402  06  1.303
150402  07  2.285
150402  08  2.806
150402  09  1.514
150402  10  0.685
150402  11  0.266
150402  12  0.295
150402  13 -0.092
150402  14  0.086
150402  15  0.186
150402  16  0.258
150402  17  0.578
150402  18  0.512
150402  19  0.738
150402  20  1.103
150402  21  1.271
150402  22  2.527
150402  23  3.012
150402  24  2.700
150403  01  2.273
150403  02  2.712
150403  03  3.278
150403  04  4.490
150403  05  5.918
150403  06  7.174
150403  07  8.397
150403  08  7.615
150403  09  6.207
150403  10  4.684
150403  11  3.225
150403  12  2.525
150403  13  2.423
150403  14  2.154
150403  15  2.120
150403  16  1.683
150403  17  1.946
150403  18  1.968
150403  19  2.224
150403  20  2.624
150403  21  2.900
150403  22  3.312
150403  23  3.744
150403  24  4.629
150404  01  4.654
150404  02  3.769
150404  03  2.157
150404  04 -0.394
150404  05 -2.533
150404  06 -3.684
150404  07 -4.534
150404  08 -5.334
150404  09 -4.092
150404  10 -1.567
150404  11 -1.428
150404  12 -1.043
150404  13 -1.016
150404  14 -1.075
150404  15 -1.204
150404  16 -1.044
150404  17 -1.056
150404  18 -1.004
150404  19 -1.377
150404  20 -0.827
150404  21 -1.346
150404  22 -1.933
150404  23 -1.468
150404  24 -1.221
150405  01 -0.441
150405  02 -0.272
150405  03  0.128
150405  04  1.530
150405  05  2.325
150405  06  3.495
150405  07  4.065
150405  08  2.809
150405  09  0.929
150405  10 -0.053
150405  11 -0.010
150405  12 -0.149
150405  13 -0.283
150405  14 -0.139
150405  15 -0.157
150405  16 -0.119
150405  17 -0.241
150405  18  0.245
150405  19  0.566
150405  20  0.688
150405  21  1.403
150405  22  1.702
150405  23  0.829
150405  24  1.568
150406  01  2.059
150406  02  2.936
150406  03  1.759
150406  04  1.885
150406  05  0.666
150406  06 -0.828
150406  07 -0.204
150406  08 -0.282
150406  09  1.187
150406  10  2.431
150406  11  2.262
150406  12  1.425
150406  13  1.527
150406  14  1.873
150406  15  1.270
150406  16  0.757
150406  17  0.268
150406  18  0.422
150406  19  0.689
150406  20  1.771
150406  21  2.704
150406  22  5.075
150406  23  4.065
150406  24  3.978
150407  01  3.496
150407  02  4.664
150407  03  4.419
150407  04  4.451
150407  05  3.896
150407  06  5.139
150407  07  9.326
150407  08  9.624
150407  09  7.003
150407  10  5.100
150407  11  2.796
150407  12  1.823
150407  13  1.684
150407  14  1.942
150407  15  2.197
150407  16  2.220
150407  17  2.285
150407  18  2.724
150407  19  3.118
150407  20  3.964
150407  21  3.722
150407  22  1.851
150407  23  1.564
150407  24  2.821
150408  01  2.644
150408  02  2.078
150408  03  1.860
150408  04  1.035
150408  05  1.185
150408  06 -0.341
150408  07 -0.088
150408  08  0.793
150408  09  1.021
150408  10  2.950
150408  11  1.626
150408  12  1.868
150408  13  2.169
150408  14  2.243
150408  15  1.787
150408  16  1.191
150408  17  0.364
150408  18 -0.120
150408  19 -0.097
150408  20  0.874
150408  21  4.329
150408  22  4.877
150408  23  3.760
150408  24  1.422
150409  01  2.297
150409  02  2.153
150409  03  2.732
150409  04  2.453
150409  05  2.850
150409  06  2.570
150409  07  4.225
150409  08  5.715
150409  09  3.868
150409  10  2.064
150409  11  1.194
150409  12  1.426
150409  13  1.973
150409  14  1.391
150409  15  1.073
150409  16  1.329
150409  17  1.510
150409  18  2.544
150409  19  3.027
150409  20  4.969
150409  21  6.527
150409  22  6.452
150409  23  6.424
150409  24  6.475
150410  01  5.064
150410  02  4.244
150410  03  3.148
150410  04  3.369
150410  05  3.548
150410  06  3.812
150410  07  4.453
150410  08  5.730
150410  09  5.428
150410  10  5.230
150410  11  3.056
150410  12  1.518
150410  13  1.585
150410  14  0.807
150410  15  0.371
150410  16  0.459
150410  17 -0.379
150410  18 -0.798
150410  19 -0.562
150410  20  0.782
150410  21  5.571
150410  22  6.415
150410  23  4.631
150410  24  4.097
150411  01  3.531
150411  02  2.823
150411  03  1.039
150411  04  0.133
150411  05 -0.214
150411  06 -0.058
150411  07 -0.415
150411  08 -1.656
150411  09 -3.862
150411  10 -3.554
150411  11 -3.562
150411  12 -3.252
150411  13 -3.144
150411  14 -2.257
150411  15 -1.782
150411  16 -1.790
150411  17 -2.427
150411  18 -2.639
150411  19 -3.319
150411  20 -2.752
150411  21 -0.194
150411  22 -1.300
150411  23 -1.562
150411  24 -3.743
150412  01 -3.281
150412  02 -2.595
150412  03 -2.722
150412  04 -0.536
150412  05 -0.390
150412  06  0.725
150412  07  1.333
150412  08  1.629
150412  09  0.837
150412  10  0.498
150412  11  0.056
150412  12  0.081
150412  13  0.275
150412  14 -0.127
150412  15 -0.376
150412  16 -0.341
150412  17 -0.232
150412  18 -0.319
150412  19  0.186
150412  20 -0.160
150412  21 -1.287
150412  22 -2.174
150412  23 -3.475
150412  24 -3.841
150413  01 -3.749
150413  02 -4.434
150413  03 -3.646
150413  04 -2.629
150413  05 -0.281
150413  06  3.166
150413  07  6.301
150413  08  4.732
150413  09  1.832
150413  10  0.767
150413  11  1.472
150413  12  1.059
150413  13  0.903
150413  14  0.647
150413  15  0.471
150413  16  0.494
150413  17  0.648
150413  18  1.066
150413  19  1.373
150413  20  3.334
150413  21  6.486
150413  22  7.661
150413  23 10.710
150413  24 10.385
150414  01  7.795
150414  02  6.135
150414  03  5.589
150414  04  5.348
150414  05  5.711
150414  06  5.120
150414  07  4.799
150414  08  5.033
150414  09  5.132
150414  10  3.187
150414  11  2.494
150414  12  2.446
150414  13  1.677
150414  14  0.923
150414  15  0.983
150414  16  0.946
150414  17  0.957
150414  18  1.242
150414  19  1.688
150414  20  0.764
150414  21  0.317
150414  22  0.894
150414  23  1.810
150414  24  0.814
150415  01  0.229
150415  02  0.092
150415  03 -0.365
150415  04 -0.263
150415  05  1.342
150415  06  4.065
150415  07  4.802
150415  08  4.815
150415  09  2.888
150415  10  1.123
150415  11  0.643
150415  12  0.560
150415  13  0.217
150415  14  0.181
150415  15  0.343
150415  16  0.588
150415  17  0.650
150415  18  0.474
150415  19  1.098
150415  20  0.705
150415  21 -0.233
150415  22 -1.318
150415  23 -2.428
150415  24 -2.220
150416  01 -1.355
150416  02 -1.867
150416  03 -2.696
150416  04 -2.703
150416  05 -3.010
150416  06 -1.874
150416  07 -0.685
150416  08 -1.299
150416  09 -2.613
150416  10 -2.892
150416  11 -2.288
150416  12 -1.494
150416  13 -1.056
150416  14 -0.836
150416  15 -0.597
150416  16 -0.466
150416  17 -0.296
150416  18 -0.695
150416  19 -2.755
150416  20 -1.805
150416  21 -1.400
150416  22 -1.094
150416  23 -0.574
150416  24 -0.965
150417  01 -1.042
150417  02 -1.158
150417  03 -1.387
150417  04 -1.559
150417  05 -1.410
150417  06 -0.628
150417  07  0.572
150417  08  0.833
150417  09  0.159
150417  10  0.411
150417  11  0.098
150417  12  0.097
150417  13  0.127
150417  14 -0.097
150417  15  0.005
150417  16  0.111
150417  17 -0.016
150417  18 -0.155
150417  19 -0.384
150417  20  0.099
150417  21  0.976
150417  22  1.203
150417  23  1.653
150417  24  1.619
150418  01  1.216
150418  02  1.051
150418  03  1.165
150418  04  1.406
150418  05  1.734
150418  06  2.290
150418  07  1.078
150418  08  0.114
150418  09  0.536
150418  10  0.236
150418  11 -0.166
150418  12 -0.278
150418  13 -0.082
150418  14  0.054
150418  15 -0.155
150418  16 -0.419
150418  17 -0.376
150418  18  0.179
150418  19  0.526
150418  20  0.514
150418  21  0.734
150418  22  0.291
150418  23 -0.020
150418  24  0.173
150419  01 -0.383
150419  02  0.003
150419  03 -0.041
150419  04  0.167
150419  05  0.294
150419  06  0.429
150419  07  0.919
150419  08  1.068
150419  09  0.034
150419  10 -0.307
150419  11  0.001
150419  12  0.216
150419  13  0.405
150419  14  0.297
150419  15  0.160
150419  16  0.389
150419  17  0.279
150419  18  0.276
150419  19  0.691
150419  20  0.962
150419  21  1.115
150419  22  1.034
150419  23  1.555
150419  24  2.186
150420  01  2.330
150420  02  1.601
150420  03  1.001
150420  04  0.694
150420  05  1.491
150420  06  2.507
150420  07  4.231
150420  08  4.847
150420  09  4.317
150420  10  3.353
150420  11  1.406
150420  12  1.122
150420  13  0.655
150420  14  0.487
150420  15  0.510
150420  16  0.828
150420  17  0.926
150420  18  0.747
150420  19  1.202
150420  20  1.081
150420  21  0.723
150420  22  0.490
150420  23 -0.291
150420  24 -0.495
150421  01  0.084
150421  02  0.165
150421  03  0.135
150421  04  0.333
150421  05  0.982
150421  06  1.841
150421  07  2.654
150421  08  2.275
150421  09  1.437
150421  10  1.283
150421  11  1.605
150421  12  1.819
150421  13  1.191
150421  14  0.666
150421  15  0.961
150421  16  0.600
150421  17  0.046
150421  18  0.242
150421  19  0.833
150421  20  0.532
150421  21 -1.081
150421  22 -0.113
150421  23  0.299
150421  24 -0.131
150422  01 -0.685
150422  02 -0.161
150422  03 -0.101
150422  04 -0.622
150422  05 -1.092
150422  06 -0.235
150422  07 -0.475
150422  08 -1.721
150422  09 -0.999
150422  10 -0.669
150422  11 -0.821
150422  12 -0.705
150422  13 -0.612
150422  14 -0.967
150422  15 -0.955
150422  16 -0.410
150422  17 -0.295
150422  18 -0.045
150422  19 -0.113
150422  20 -0.344
150422  21  0.038
150422  22  0.430
150422  23  0.697
150422  24  1.098
150423  01  0.502
150423  02  0.148
150423  03 -0.180
150423  04  0.108
150423  05 -0.436
150423  06 -1.511
150423  07 -0.050
150423  08  1.777
150423  09  1.865
150423  10  2.050
150423  11  2.935
150423  12  2.904
150423  13  2.617
150423  14  2.252
150423  15  2.310
150423  16  2.314
150423  17  2.456
150423  18  2.336
150423  19  2.566
150423  20  3.129
150423  21  4.193
150423  22  4.952
150423  23  7.232
150423  24  7.177
150424  01  4.201
150424  02  3.631
150424  03  4.400
150424  04  5.498
150424  05  5.312
150424  06  4.175
150424  07  6.077
150424  08  7.828
150424  09  8.536
150424  10  6.005
150424  11  3.523
150424  12  2.533
150424  13  1.907
150424  14  0.751
150424  15 -0.241
150424  16 -0.119
150424  17 -0.628
150424  18  0.217
150424  19  0.666
150424  20 -0.498
150424  21 -0.556
150424  22 -2.221
150424  23 -3.210
150424  24 -4.166
150425  01 -4.196
150425  02 -2.399
150425  03 -1.631
150425  04 -2.549
150425  05 -2.894
150425  06 -2.917
150425  07 -2.869
150425  08 -3.901
150425  09 -3.383
150425  10 -2.852
150425  11 -2.293
150425  12 -0.884
150425  13 -0.596
150425  14 -0.402
150425  15  0.065
150425  16  0.196
150425  17 -0.154
150425  18 -1.155
150425  19 -1.985
150425  20 -2.369
150425  21 -0.125
150425  22  1.999
150425  23  2.983
150425  24  2.789
150426  01  2.427
150426  02  1.282
150426  03  0.832
150426  04  0.379
150426  05  0.336
150426  06 -0.284
150426  07 -0.090
150426  08  0.042
150426  09 -1.222
150426  10 -1.222
150426  11 -0.967
150426  12 -0.799
150426  13 -0.312
150426  14  0.471
150426  15  0.352
150426  16  0.475
150426  17  0.753
150426  18  0.713
150426  19  0.750
150426  20  0.759
150426  21 -1.051
150426  22 -2.429
150426  23 -3.435
150426  24 -2.862
150427  01 -2.254
150427  02 -2.006
150427  03 -1.732
150427  04 -0.888
150427  05 -0.241
150427  06  0.820
150427  07  0.011
150427  08 -0.228
150427  09 -0.423
150427  10 -0.616
150427  11 -1.230
150427  12 -0.858
150427  13 -0.835
150427  14 -1.141
150427  15 -1.393
150427  16 -1.590
150427  17 -1.329
150427  18 -1.124
150427  19 -1.138
150427  20 -0.949
150427  21 -0.305
150427  22  0.572
150427  23  1.544
150427  24  1.033
150428  01  0.955
150428  02  1.469
150428  03  2.501
150428  04  3.470
150428  05  4.334
150428  06  6.410
150428  07  7.187
150428  08  6.064
150428  09  3.841
150428  10  2.196
150428  11  1.325
150428  12  1.025
150428  13  0.783
150428  14  0.463
150428  15  0.460
150428  16  1.050
150428  17  0.726
150428  18  0.828
150428  19  0.722
150428  20  1.923
150428  21  2.786
150428  22  6.116
150428  23  4.149
150428  24  3.057
150429  01  2.913
150429  02  3.261
150429  03  3.280
150429  04  2.453
150429  05  3.059
150429  06  2.937
150429  07  2.586
150429  08  1.802
150429  09  0.634
150429  10  1.449
150429  11  2.098
150429  12  1.929
150429  13  1.766
150429  14  1.655
150429  15  1.952
150429  16  2.149
150429  17  2.325
150429  18  1.867
150429  19  2.303
150429  20  2.169
150429  21  0.005
150429  22 -0.694
150429  23 -1.844
150429  24 -0.790
150430  01 -0.979
150430  02 -2.178
150430  03 -2.844
150430  04 -2.970
150430  05 -2.697
150430  06 -1.641
150430  07 -0.429
150430  08 -0.594
150430  09 -0.573
150430  10 -0.925
150430  11 -0.380
150430  12 -0.325
150430  13  0.134
150430  14  0.290
150430  15  0.680
150430  16  0.106
150430  17 -0.605
150430  18 -0.291
150430  19 -0.219
150430  20  0.261
150430  21  1.676
150430  22  3.944
150430  23  5.638
150430  24  3.772
150501  01  1.296
150501  02  1.699
150501  03  2.040
150501  04  1.683
150501  05  2.801
150501  06  4.861
150501  07  4.972
150501  08  1.623
150501  09  0.063
150501  10 -0.132
150501  11  0.296
150501  12  0.422
150501  13  0.264
150501  14  0.344
150501  15  0.413
150501  16  0.089
150501  17  0.176
150501  18  0.293
150501  19  0.008
150501  20 -0.292
150501  21 -0.325
150501  22 -0.363
150501  23 -1.437
150501  24 -0.304
150502  01  0.552
150502  02  0.491
150502  03  0.485
150502  04  0.696
150502  05  1.574
150502  06  2.247
150502  07  0.189
150502  08 -1.093
150502  09 -0.610
150502  10 -0.297
150502  11 -0.082
150502  12 -0.024
150502  13  0.014
150502  14  0.037
150502  15  0.161
150502  16  0.037
150502  17  0.359
150502  18  0.444
150502  19  0.805
150502  20  0.943
150502  21  1.452
150502  22  1.314
150502  23  1.386
150502  24  1.077
150503  01  0.210
150503  02  0.650
150503  03  1.050
150503  04  0.648
150503  05  0.350
150503  06  0.592
150503  07 -0.084
150503  08  1.272
150503  09  1.619
150503  10  1.445
150503  11  1.250
150503  12  0.937
150503  13  0.968
150503  14  0.868
150503  15  0.639
150503  16  0.691
150503  17  0.504
150503  18  0.268
150503  19 -0.152
150503  20 -0.356
150503  21 -0.579
150503  22 -1.802
150503  23 -1.868
150503  24 -1.081
150504  01 -0.485
150504  02 -0.403
150504  03 -0.361
150504  04 -0.315
150504  05 -0.320
150504  06  0.442
150504  07  1.937
150504  08  0.810
150504  09  0.487
150504  10  0.462
150504  11  0.802
150504  12  0.939
150504  13  0.666
150504  14  0.595
150504  15  0.526
150504  16  0.522
150504  17  0.720
150504  18  0.563
150504  19  1.168
