CONTENT         weegfactoren
COMP            NO2
YEAR            2015
VERSION         1.0 
RELEASE_DATE    01-03-2016
RESOLUTION_km   10
NUM_STATIONS     8
COORD_FORMAT    F8.3
DATA_FORMAT     E10.3

 225.000 585.000 934 929 918 818 807 631 538 722 0.703E+00 0.265E+00 0.181E+00 0.167E+00 0.919E-01 0.733E-01 0.719E-01 0.396E-01
 235.000 585.000 934 929 818 918 807 631 538 722 0.568E+00 0.307E+00 0.149E+00 0.146E+00 0.905E-01 0.639E-01 0.575E-01 0.403E-01
 245.000 585.000 934 929 818 918 807 631 538 722 0.449E+00 0.341E+00 0.131E+00 0.117E+00 0.869E-01 0.548E-01 0.458E-01 0.402E-01
 255.000 585.000 929 934 818 918 807 631 722 538 0.360E+00 0.352E+00 0.112E+00 0.931E-01 0.814E-01 0.464E-01 0.393E-01 0.364E-01
 265.000 585.000 929 934 818 807 918 631 722 538 0.358E+00 0.276E+00 0.943E-01 0.746E-01 0.739E-01 0.389E-01 0.377E-01 0.288E-01
 275.000 585.000 929 934 818 807 918 722 631 538 0.335E+00 0.215E+00 0.784E-01 0.669E-01 0.584E-01 0.355E-01 0.323E-01 0.228E-01
 105.000 575.000 538 918 444 631 818 934 633 644 0.300E+00 0.182E+00 0.898E-01 0.762E-01 0.664E-01 0.624E-01 0.573E-01 0.358E-01
 115.000 575.000 538 918 631 444 818 934 633 738 0.338E+00 0.228E+00 0.887E-01 0.865E-01 0.820E-01 0.798E-01 0.582E-01 0.367E-01
 125.000 575.000 538 918 934 631 818 444 633 738 0.364E+00 0.283E+00 0.102E+00 0.101E+00 0.100E+00 0.812E-01 0.579E-01 0.409E-01
 135.000 575.000 538 918 934 818 631 444 633 807 0.369E+00 0.347E+00 0.130E+00 0.122E+00 0.114E+00 0.746E-01 0.563E-01 0.455E-01
 145.000 575.000 918 538 934 818 631 444 807 633 0.414E+00 0.352E+00 0.166E+00 0.145E+00 0.124E+00 0.671E-01 0.543E-01 0.537E-01
 155.000 575.000 918 538 934 818 631 929 807 444 0.474E+00 0.318E+00 0.210E+00 0.171E+00 0.133E+00 0.663E-01 0.639E-01 0.593E-01
 165.000 575.000 918 538 934 818 631 929 807 738 0.506E+00 0.275E+00 0.266E+00 0.196E+00 0.137E+00 0.842E-01 0.743E-01 0.531E-01
 175.000 575.000 918 934 538 818 631 929 807 738 0.495E+00 0.335E+00 0.232E+00 0.219E+00 0.137E+00 0.107E+00 0.849E-01 0.539E-01
 185.000 575.000 918 934 818 538 929 631 807 738 0.447E+00 0.417E+00 0.236E+00 0.191E+00 0.135E+00 0.133E+00 0.952E-01 0.536E-01
 195.000 575.000 934 918 818 929 538 631 807 738 0.506E+00 0.382E+00 0.244E+00 0.169E+00 0.156E+00 0.126E+00 0.104E+00 0.521E-01
 205.000 575.000 934 918 818 929 538 631 807 738 0.587E+00 0.315E+00 0.242E+00 0.211E+00 0.126E+00 0.115E+00 0.112E+00 0.497E-01
 215.000 575.000 934 929 918 818 807 631 538 722 0.619E+00 0.261E+00 0.255E+00 0.229E+00 0.117E+00 0.103E+00 0.101E+00 0.489E-01
 225.000 575.000 934 929 818 918 807 631 538 722 0.577E+00 0.318E+00 0.209E+00 0.205E+00 0.118E+00 0.905E-01 0.801E-01 0.508E-01
 235.000 575.000 934 929 818 918 807 631 538 722 0.494E+00 0.377E+00 0.185E+00 0.163E+00 0.116E+00 0.779E-01 0.636E-01 0.518E-01
 245.000 575.000 929 934 818 918 807 631 722 538 0.430E+00 0.404E+00 0.159E+00 0.129E+00 0.111E+00 0.661E-01 0.516E-01 0.503E-01
 255.000 575.000 929 934 818 807 918 631 722 538 0.461E+00 0.325E+00 0.134E+00 0.103E+00 0.102E+00 0.554E-01 0.504E-01 0.397E-01
 265.000 575.000 929 934 818 807 918 722 631 538 0.458E+00 0.258E+00 0.112E+00 0.936E-01 0.799E-01 0.482E-01 0.459E-01 0.312E-01
 275.000 575.000 929 934 818 807 918 722 631 538 0.421E+00 0.204E+00 0.916E-01 0.832E-01 0.627E-01 0.452E-01 0.378E-01 0.246E-01
 105.000 565.000 538 918 444 631 818 633 934 644 0.365E+00 0.197E+00 0.115E+00 0.919E-01 0.750E-01 0.735E-01 0.591E-01 0.458E-01
 115.000 565.000 538 918 444 631 818 934 633 644 0.423E+00 0.251E+00 0.110E+00 0.108E+00 0.935E-01 0.752E-01 0.748E-01 0.470E-01
 125.000 565.000 538 918 631 818 444 934 633 738 0.465E+00 0.317E+00 0.126E+00 0.116E+00 0.103E+00 0.955E-01 0.743E-01 0.513E-01
 135.000 565.000 538 918 818 631 934 444 633 738 0.473E+00 0.398E+00 0.142E+00 0.142E+00 0.121E+00 0.938E-01 0.721E-01 0.568E-01
 145.000 565.000 918 538 818 631 934 444 633 807 0.492E+00 0.444E+00 0.173E+00 0.158E+00 0.153E+00 0.836E-01 0.684E-01 0.649E-01
 155.000 565.000 918 538 818 934 631 807 444 929 0.588E+00 0.391E+00 0.207E+00 0.192E+00 0.169E+00 0.773E-01 0.730E-01 0.704E-01
 165.000 565.000 918 538 818 934 631 807 929 738 0.649E+00 0.330E+00 0.242E+00 0.239E+00 0.176E+00 0.908E-01 0.899E-01 0.681E-01
 175.000 565.000 918 934 818 538 631 929 807 738 0.628E+00 0.294E+00 0.276E+00 0.271E+00 0.176E+00 0.115E+00 0.105E+00 0.692E-01
 185.000 565.000 918 934 818 538 631 929 807 738 0.543E+00 0.356E+00 0.301E+00 0.220E+00 0.171E+00 0.146E+00 0.119E+00 0.687E-01
 195.000 565.000 918 934 818 929 538 631 807 738 0.446E+00 0.417E+00 0.314E+00 0.186E+00 0.176E+00 0.159E+00 0.132E+00 0.667E-01
 205.000 565.000 934 918 818 929 631 807 538 738 0.465E+00 0.358E+00 0.310E+00 0.235E+00 0.145E+00 0.143E+00 0.140E+00 0.633E-01
 215.000 565.000 934 929 818 918 807 631 538 722 0.482E+00 0.296E+00 0.291E+00 0.284E+00 0.149E+00 0.128E+00 0.111E+00 0.625E-01
 225.000 565.000 934 929 818 918 807 631 538 722 0.460E+00 0.369E+00 0.261E+00 0.224E+00 0.151E+00 0.111E+00 0.875E-01 0.652E-01
 235.000 565.000 929 934 818 918 807 631 538 722 0.452E+00 0.409E+00 0.226E+00 0.176E+00 0.149E+00 0.941E-01 0.689E-01 0.664E-01
 245.000 565.000 929 934 818 807 918 631 722 538 0.535E+00 0.347E+00 0.191E+00 0.141E+00 0.138E+00 0.789E-01 0.662E-01 0.541E-01
 255.000 565.000 929 934 818 807 918 631 722 538 0.590E+00 0.286E+00 0.159E+00 0.130E+00 0.108E+00 0.653E-01 0.645E-01 0.425E-01
 265.000 565.000 929 934 818 807 918 722 631 538 0.584E+00 0.232E+00 0.130E+00 0.117E+00 0.844E-01 0.614E-01 0.536E-01 0.333E-01
 275.000 565.000 929 934 818 807 918 722 631 738 0.521E+00 0.186E+00 0.105E+00 0.103E+00 0.660E-01 0.573E-01 0.437E-01 0.267E-01
  95.000 555.000 538 918 444 631 633 818 644 934 0.349E+00 0.161E+00 0.150E+00 0.904E-01 0.899E-01 0.657E-01 0.558E-01 0.433E-01
 105.000 555.000 538 918 444 631 633 818 644 934 0.431E+00 0.207E+00 0.148E+00 0.109E+00 0.941E-01 0.830E-01 0.586E-01 0.549E-01
 115.000 555.000 538 918 444 631 818 633 934 644 0.519E+00 0.265E+00 0.141E+00 0.131E+00 0.105E+00 0.960E-01 0.693E-01 0.604E-01
 125.000 555.000 538 918 631 818 444 633 934 738 0.591E+00 0.340E+00 0.154E+00 0.131E+00 0.130E+00 0.954E-01 0.873E-01 0.641E-01
 135.000 555.000 538 918 631 818 444 934 633 738 0.607E+00 0.434E+00 0.177E+00 0.163E+00 0.117E+00 0.110E+00 0.922E-01 0.715E-01
 145.000 555.000 538 918 818 631 934 444 633 738 0.555E+00 0.553E+00 0.202E+00 0.199E+00 0.137E+00 0.103E+00 0.870E-01 0.782E-01
 155.000 555.000 918 538 818 631 934 807 444 738 0.697E+00 0.470E+00 0.246E+00 0.216E+00 0.169E+00 0.924E-01 0.893E-01 0.836E-01
 165.000 555.000 918 538 818 631 934 807 929 738 0.828E+00 0.384E+00 0.295E+00 0.226E+00 0.207E+00 0.110E+00 0.937E-01 0.873E-01
 175.000 555.000 918 818 538 934 631 807 929 738 0.774E+00 0.343E+00 0.308E+00 0.250E+00 0.226E+00 0.129E+00 0.120E+00 0.889E-01
 185.000 555.000 918 818 934 538 631 929 807 738 0.625E+00 0.382E+00 0.294E+00 0.244E+00 0.218E+00 0.154E+00 0.148E+00 0.882E-01
 195.000 555.000 918 818 934 631 929 538 807 738 0.493E+00 0.403E+00 0.335E+00 0.201E+00 0.197E+00 0.193E+00 0.166E+00 0.853E-01
 205.000 555.000 818 918 934 929 807 631 538 738 0.396E+00 0.386E+00 0.365E+00 0.252E+00 0.182E+00 0.180E+00 0.152E+00 0.805E-01
 215.000 555.000 934 818 929 918 807 631 538 722 0.375E+00 0.366E+00 0.322E+00 0.302E+00 0.191E+00 0.157E+00 0.119E+00 0.797E-01
 225.000 555.000 929 934 818 918 807 631 538 722 0.409E+00 0.362E+00 0.321E+00 0.236E+00 0.194E+00 0.134E+00 0.933E-01 0.835E-01
 235.000 555.000 929 934 818 807 918 631 722 538 0.517E+00 0.330E+00 0.272E+00 0.190E+00 0.184E+00 0.112E+00 0.853E-01 0.730E-01
 245.000 555.000 929 934 818 807 918 631 722 538 0.642E+00 0.288E+00 0.225E+00 0.179E+00 0.143E+00 0.929E-01 0.850E-01 0.571E-01
 255.000 555.000 929 934 818 807 918 722 631 738 0.751E+00 0.243E+00 0.183E+00 0.164E+00 0.112E+00 0.826E-01 0.760E-01 0.447E-01
 265.000 555.000 929 934 818 807 918 722 631 738 0.737E+00 0.201E+00 0.148E+00 0.145E+00 0.870E-01 0.783E-01 0.617E-01 0.380E-01
 275.000 555.000 929 934 807 818 722 918 631 738 0.619E+00 0.164E+00 0.126E+00 0.118E+00 0.725E-01 0.678E-01 0.498E-01 0.319E-01
  95.000 545.000 538 444 918 633 631 644 818 738 0.382E+00 0.193E+00 0.163E+00 0.115E+00 0.105E+00 0.710E-01 0.706E-01 0.505E-01
 105.000 545.000 538 918 444 631 633 818 644 738 0.485E+00 0.209E+00 0.189E+00 0.128E+00 0.121E+00 0.899E-01 0.750E-01 0.596E-01
 115.000 545.000 538 918 444 631 633 818 644 738 0.610E+00 0.268E+00 0.179E+00 0.156E+00 0.123E+00 0.114E+00 0.775E-01 0.695E-01
 125.000 545.000 538 918 631 444 818 633 738 934 0.738E+00 0.344E+00 0.186E+00 0.164E+00 0.145E+00 0.122E+00 0.797E-01 0.782E-01
 135.000 545.000 538 918 631 818 444 633 934 738 0.775E+00 0.441E+00 0.218E+00 0.183E+00 0.146E+00 0.118E+00 0.970E-01 0.898E-01
 145.000 545.000 538 918 631 818 444 934 633 738 0.668E+00 0.566E+00 0.249E+00 0.229E+00 0.127E+00 0.119E+00 0.110E+00 0.990E-01
 155.000 545.000 918 538 818 631 934 807 444 738 0.724E+00 0.538E+00 0.285E+00 0.274E+00 0.146E+00 0.109E+00 0.108E+00 0.107E+00
 165.000 545.000 918 538 818 631 934 807 738 929 0.907E+00 0.425E+00 0.350E+00 0.289E+00 0.175E+00 0.132E+00 0.112E+00 0.951E-01
 175.000 545.000 918 818 538 631 934 807 929 738 0.820E+00 0.420E+00 0.334E+00 0.290E+00 0.207E+00 0.157E+00 0.122E+00 0.114E+00
 185.000 545.000 918 818 631 538 934 807 929 738 0.643E+00 0.482E+00 0.277E+00 0.261E+00 0.239E+00 0.183E+00 0.157E+00 0.113E+00
 195.000 545.000 818 918 934 631 807 538 929 738 0.516E+00 0.502E+00 0.267E+00 0.253E+00 0.208E+00 0.204E+00 0.201E+00 0.109E+00
 205.000 545.000 818 918 934 929 807 631 538 738 0.505E+00 0.391E+00 0.286E+00 0.259E+00 0.230E+00 0.223E+00 0.159E+00 0.102E+00
 215.000 545.000 818 929 918 934 807 631 538 722 0.455E+00 0.332E+00 0.305E+00 0.292E+00 0.245E+00 0.191E+00 0.124E+00 0.102E+00
 225.000 545.000 929 818 934 807 918 631 722 538 0.426E+00 0.388E+00 0.284E+00 0.250E+00 0.238E+00 0.160E+00 0.107E+00 0.970E-01
 235.000 545.000 929 818 934 807 918 631 722 538 0.547E+00 0.320E+00 0.263E+00 0.243E+00 0.185E+00 0.132E+00 0.110E+00 0.756E-01
 245.000 545.000 929 818 934 807 918 722 631 738 0.703E+00 0.258E+00 0.235E+00 0.227E+00 0.144E+00 0.109E+00 0.108E+00 0.635E-01
 255.000 545.000 929 818 807 934 918 722 631 738 0.901E+00 0.207E+00 0.205E+00 0.203E+00 0.112E+00 0.106E+00 0.870E-01 0.541E-01
 265.000 545.000 929 807 934 818 722 918 631 738 0.862E+00 0.179E+00 0.171E+00 0.164E+00 0.995E-01 0.875E-01 0.699E-01 0.455E-01
 275.000 545.000 929 807 934 818 722 918 631 738 0.672E+00 0.152E+00 0.142E+00 0.130E+00 0.915E-01 0.682E-01 0.559E-01 0.379E-01
  95.000 535.000 538 444 918 633 631 644 818 738 0.395E+00 0.247E+00 0.158E+00 0.146E+00 0.119E+00 0.903E-01 0.743E-01 0.603E-01
 105.000 535.000 538 444 918 633 631 644 818 738 0.507E+00 0.242E+00 0.202E+00 0.154E+00 0.148E+00 0.959E-01 0.951E-01 0.719E-01
 115.000 535.000 538 918 444 631 633 818 644 738 0.650E+00 0.258E+00 0.227E+00 0.182E+00 0.158E+00 0.122E+00 0.994E-01 0.848E-01
 125.000 535.000 538 918 631 444 633 818 644 738 0.835E+00 0.329E+00 0.222E+00 0.205E+00 0.157E+00 0.155E+00 0.100E+00 0.984E-01
 135.000 535.000 538 918 631 818 444 633 738 644 0.932E+00 0.416E+00 0.265E+00 0.198E+00 0.180E+00 0.150E+00 0.112E+00 0.984E-01
 145.000 535.000 538 918 631 818 444 633 738 934 0.726E+00 0.522E+00 0.309E+00 0.252E+00 0.154E+00 0.140E+00 0.125E+00 0.102E+00
 155.000 535.000 918 538 631 818 738 444 633 807 0.637E+00 0.566E+00 0.347E+00 0.319E+00 0.136E+00 0.129E+00 0.126E+00 0.126E+00
 165.000 535.000 918 538 818 631 807 934 738 633 0.720E+00 0.440E+00 0.401E+00 0.371E+00 0.155E+00 0.146E+00 0.143E+00 0.112E+00
 175.000 535.000 918 818 631 538 807 934 738 929 0.689E+00 0.497E+00 0.372E+00 0.343E+00 0.187E+00 0.169E+00 0.147E+00 0.121E+00
 185.000 535.000 818 918 631 538 807 934 929 738 0.597E+00 0.582E+00 0.352E+00 0.267E+00 0.223E+00 0.192E+00 0.155E+00 0.145E+00
 195.000 535.000 818 918 631 807 934 538 929 738 0.662E+00 0.469E+00 0.315E+00 0.259E+00 0.211E+00 0.208E+00 0.198E+00 0.139E+00
 205.000 535.000 818 918 807 631 929 934 538 738 0.640E+00 0.372E+00 0.291E+00 0.271E+00 0.254E+00 0.224E+00 0.162E+00 0.130E+00
 215.000 535.000 818 929 807 918 934 631 722 538 0.552E+00 0.324E+00 0.313E+00 0.293E+00 0.228E+00 0.228E+00 0.129E+00 0.126E+00
 225.000 535.000 818 929 807 918 934 631 722 738 0.452E+00 0.413E+00 0.321E+00 0.230E+00 0.222E+00 0.187E+00 0.137E+00 0.104E+00
 235.000 535.000 929 818 807 934 918 631 722 738 0.524E+00 0.361E+00 0.311E+00 0.208E+00 0.180E+00 0.152E+00 0.141E+00 0.902E-01
 245.000 535.000 929 807 818 934 918 722 631 738 0.656E+00 0.286E+00 0.286E+00 0.189E+00 0.141E+00 0.140E+00 0.122E+00 0.770E-01
 255.000 535.000 929 807 818 934 722 918 631 738 0.776E+00 0.253E+00 0.226E+00 0.166E+00 0.135E+00 0.110E+00 0.978E-01 0.648E-01
 265.000 535.000 929 807 818 934 722 918 631 738 0.759E+00 0.217E+00 0.177E+00 0.142E+00 0.126E+00 0.858E-01 0.778E-01 0.539E-01
 105.000 525.000 538 444 633 918 631 644 818 738 0.484E+00 0.309E+00 0.197E+00 0.189E+00 0.166E+00 0.123E+00 0.980E-01 0.858E-01
 115.000 525.000 538 444 918 631 633 644 818 738 0.607E+00 0.287E+00 0.238E+00 0.207E+00 0.203E+00 0.127E+00 0.126E+00 0.102E+00
 125.000 525.000 538 918 631 444 633 818 644 738 0.732E+00 0.298E+00 0.257E+00 0.255E+00 0.201E+00 0.161E+00 0.129E+00 0.120E+00
 135.000 525.000 538 918 631 444 818 633 738 644 0.768E+00 0.369E+00 0.315E+00 0.219E+00 0.207E+00 0.192E+00 0.139E+00 0.126E+00
 145.000 525.000 538 918 631 818 444 633 738 644 0.664E+00 0.447E+00 0.377E+00 0.265E+00 0.184E+00 0.176E+00 0.157E+00 0.120E+00
 155.000 525.000 538 918 631 818 738 633 444 807 0.536E+00 0.520E+00 0.436E+00 0.340E+00 0.172E+00 0.157E+00 0.152E+00 0.143E+00
 165.000 525.000 918 631 818 538 738 807 633 444 0.562E+00 0.474E+00 0.435E+00 0.424E+00 0.183E+00 0.178E+00 0.137E+00 0.124E+00
 175.000 525.000 818 918 631 538 807 738 934 633 0.555E+00 0.548E+00 0.477E+00 0.333E+00 0.219E+00 0.188E+00 0.137E+00 0.117E+00
 185.000 525.000 818 918 631 807 538 738 934 929 0.702E+00 0.487E+00 0.443E+00 0.267E+00 0.261E+00 0.186E+00 0.153E+00 0.147E+00
 195.000 525.000 818 918 631 807 538 929 738 934 0.843E+00 0.410E+00 0.386E+00 0.317E+00 0.204E+00 0.188E+00 0.177E+00 0.166E+00
 205.000 525.000 818 807 918 631 929 934 738 538 0.786E+00 0.365E+00 0.334E+00 0.324E+00 0.238E+00 0.175E+00 0.164E+00 0.159E+00
 215.000 525.000 818 807 929 918 631 934 722 738 0.631E+00 0.400E+00 0.300E+00 0.268E+00 0.265E+00 0.177E+00 0.164E+00 0.146E+00
 225.000 525.000 818 807 929 631 918 722 934 738 0.496E+00 0.412E+00 0.375E+00 0.214E+00 0.213E+00 0.175E+00 0.174E+00 0.128E+00
 235.000 525.000 929 807 818 722 631 918 934 738 0.462E+00 0.395E+00 0.388E+00 0.180E+00 0.171E+00 0.169E+00 0.164E+00 0.110E+00
 245.000 525.000 929 807 818 722 934 631 918 738 0.550E+00 0.358E+00 0.303E+00 0.179E+00 0.151E+00 0.136E+00 0.133E+00 0.923E-01
 255.000 525.000 929 807 818 722 934 631 918 738 0.611E+00 0.309E+00 0.237E+00 0.172E+00 0.134E+00 0.107E+00 0.104E+00 0.767E-01
 265.000 525.000 929 807 818 722 934 631 918 738 0.604E+00 0.259E+00 0.185E+00 0.160E+00 0.117E+00 0.847E-01 0.820E-01 0.632E-01
 105.000 515.000 538 444 633 631 918 644 738 818 0.429E+00 0.394E+00 0.252E+00 0.181E+00 0.171E+00 0.156E+00 0.101E+00 0.983E-01
 115.000 515.000 538 444 633 631 918 644 818 738 0.515E+00 0.359E+00 0.261E+00 0.229E+00 0.212E+00 0.163E+00 0.126E+00 0.122E+00
 125.000 515.000 538 444 631 918 633 644 818 738 0.585E+00 0.311E+00 0.289E+00 0.260E+00 0.258E+00 0.165E+00 0.162E+00 0.146E+00
